ID_CLIENTE,MES_BALANCE,SALDO_TDC_MXN,LIMITE_CREDITO_MXN
101576,-6,9957.33,24611.07
101576,-5,10779.08,24611.07
101576,-4,9290.91,24611.07
101576,-3,10953.55,24611.07
101576,-2,9711.68,24611.07
101576,-1,10876.06,24611.07
100499,-12,6558.41,17709.54
100499,-11,6591.19,17709.54
100499,-10,7332.63,17709.54
100499,-9,6942.31,17709.54
100499,-8,6961.71,17709.54
100499,-7,6642.83,17709.54
100499,-6,6593.6,17709.54
100499,-5,7204.14,17709.54
100499,-4,7931.88,17709.54
100499,-3,8133.91,17709.54
100499,-2,7481.19,17709.54
100499,-1,7105.4,17709.54
101478,-12,18620.08,49590.02
101478,-11,18406.89,49590.02
101478,-10,21517.57,49590.02
101478,-9,20105.84,49590.02
101478,-8,19088.63,49590.02
101478,-7,18554.48,49590.02
101478,-6,22136.06,49590.02
101478,-5,21408.11,49590.02
101478,-4,20283.03,49590.02
101478,-3,18818.16,49590.02
101478,-2,22680.96,49590.02
101478,-1,21264.76,49590.02
104260,-12,8609.26,20896.68
104260,-11,9179.12,20896.68
104260,-10,7608.8,20896.68
104260,-9,8181.93,20896.68
104260,-8,7866.81,20896.68
104260,-7,8323.29,20896.68
104260,-6,8832.99,20896.68
104260,-5,8100.54,20896.68
104260,-4,8459.07,20896.68
104260,-3,8095.26,20896.68
104260,-2,8304.48,20896.68
104260,-1,9602.49,20896.68
102940,-12,17280.82,45484.66
102940,-11,19452.13,45484.66
102940,-10,19679.98,45484.66
102940,-9,17185.11,45484.66
102940,-8,17456.66,45484.66
102940,-7,18252.07,45484.66
102940,-6,18617.77,45484.66
102940,-5,19773.09,45484.66
102940,-4,17236.94,45484.66
102940,-3,19545.62,45484.66
102940,-2,17586.31,45484.66
102940,-1,20648.47,45484.66
100292,-12,11182.64,30516.59
100292,-11,11334.24,30516.59
100292,-10,13437.35,30516.59
100292,-9,12990.51,30516.59
100292,-8,13492.13,30516.59
100292,-7,12035.21,30516.59
100292,-6,12786.18,30516.59
100292,-5,12123.15,30516.59
100292,-4,11599.47,30516.59
100292,-3,13725.18,30516.59
100292,-2,12796.12,30516.59
100292,-1,12792.08,30516.59
104468,-12,7978.65,20758.99
104468,-11,7913.8,20758.99
104468,-10,9112.78,20758.99
104468,-9,8211.55,20758.99
104468,-8,8558.11,20758.99
104468,-7,9080.33,20758.99
104468,-6,8337.1,20758.99
104468,-5,9380.02,20758.99
104468,-4,8356.77,20758.99
104468,-3,9317.53,20758.99
104468,-2,8604.3,20758.99
104468,-1,8375.25,20758.99
101223,-12,8475.34,21677.47
101223,-11,8211.78,21677.47
101223,-10,9117.01,21677.47
101223,-9,8731.72,21677.47
101223,-8,9159.79,21677.47
101223,-7,9622.65,21677.47
101223,-6,8733.62,21677.47
101223,-5,8120.49,21677.47
101223,-4,9131.59,21677.47
101223,-3,9341.79,21677.47
101223,-2,9670.73,21677.47
101223,-1,9602.92,21677.47
101210,-12,19848.97,47127.84
101210,-11,19255.46,47127.84
101210,-10,20847.25,47127.84
101210,-9,19712.82,47127.84
101210,-8,18404.92,47127.84
101210,-7,18297.33,47127.84
101210,-6,20399.59,47127.84
101210,-5,18983.49,47127.84
101210,-4,21085.86,47127.84
101210,-3,21297.84,47127.84
101210,-2,20098.16,47127.84
101210,-1,20026.81,47127.84
100463,-12,8607.11,20738.81
100463,-11,8689.92,20738.81
100463,-10,9045.02,20738.81
100463,-9,8264.81,20738.81
100463,-8,8733.28,20738.81
100463,-7,8863.11,20738.81
100463,-6,7823.6,20738.81
100463,-5,8788.27,20738.81
100463,-4,8731.84,20738.81
100463,-3,8449.33,20738.81
100463,-2,9019.13,20738.81
100463,-1,8791.54,20738.81
102510,-12,6874.64,18036.52
102510,-11,7826.32,18036.52
102510,-10,6768.94,18036.52
102510,-9,6885.61,18036.52
102510,-8,7835.53,18036.52
102510,-7,7977.08,18036.52
102510,-6,7827.77,18036.52
102510,-5,7524.15,18036.52
102510,-4,7515.22,18036.52
102510,-3,7930.62,18036.52
102510,-2,7745.05,18036.52
102510,-1,7519.54,18036.52
100757,-12,8304.63,19635.38
100757,-11,7364.17,19635.38
100757,-10,7988.76,19635.38
100757,-9,7295.94,19635.38
100757,-8,7639.52,19635.38
100757,-7,7296.97,19635.38
100757,-6,7334.25,19635.38
100757,-5,7417.39,19635.38
100757,-4,8130.04,19635.38
100757,-3,8349.68,19635.38
100757,-2,8249.94,19635.38
100757,-1,8680.14,19635.38
101485,-12,10489.61,27748.29
101485,-11,10479.63,27748.29
101485,-10,11584.06,27748.29
101485,-9,10712.23,27748.29
101485,-8,12299.99,27748.29
101485,-7,12402.29,27748.29
101485,-6,10566.38,27748.29
101485,-5,10791.33,27748.29
101485,-4,11277.29,27748.29
101485,-3,11855.1,27748.29
101485,-2,11660.9,27748.29
101485,-1,12196.07,27748.29
104654,-12,6126.56,16131.8
104654,-11,6939.81,16131.8
104654,-10,6394.26,16131.8
104654,-9,7070.61,16131.8
104654,-8,6529.32,16131.8
104654,-7,6023.28,16131.8
104654,-6,6592.65,16131.8
104654,-5,6643.04,16131.8
104654,-4,7115.26,16131.8
104654,-3,6973.38,16131.8
104654,-2,6120.78,16131.8
104654,-1,6663.34,16131.8
101704,-12,20042.5,49437.27
101704,-11,21620.67,49437.27
101704,-10,19266.48,49437.27
101704,-9,20625.64,49437.27
101704,-8,21615.05,49437.27
101704,-7,22237.82,49437.27
101704,-6,19730.3,49437.27
101704,-5,21988.01,49437.27
101704,-4,21226.62,49437.27
101704,-3,19502.62,49437.27
101704,-2,21521.82,49437.27
101704,-1,22874.66,49437.27
103283,-12,11058.48,26124.09
103283,-11,10552.36,26124.09
103283,-10,10401.45,26124.09
103283,-9,9778.99,26124.09
103283,-8,11072.57,26124.09
103283,-7,9911.53,26124.09
103283,-6,10602.18,26124.09
103283,-5,10528.54,26124.09
103283,-4,10433.46,26124.09
103283,-3,11339.97,26124.09
103283,-2,11867.77,26124.09
103283,-1,10679.03,26124.09
102086,-12,12045.44,31128.4
102086,-11,13102.02,31128.4
102086,-10,13592.13,31128.4
102086,-9,12800.69,31128.4
102086,-8,11566.49,31128.4
102086,-7,12659.87,31128.4
102086,-6,12219.58,31128.4
102086,-5,13448.2,31128.4
102086,-4,13085.64,31128.4
102086,-3,12725.67,31128.4
102086,-2,14218.04,31128.4
102086,-1,13300.79,31128.4
100127,-12,19669.26,48192.89
100127,-11,21018.94,48192.89
100127,-10,18819.05,48192.89
100127,-9,20565.66,48192.89
100127,-8,20219.02,48192.89
100127,-7,20325.33,48192.89
100127,-6,17958.18,48192.89
100127,-5,19198.76,48192.89
100127,-4,21436.91,48192.89
100127,-3,21603.58,48192.89
100127,-2,18959.95,48192.89
100127,-1,18885.94,48192.89
100466,-12,11353.68,28754.85
100466,-11,11869.52,28754.85
100466,-10,11992.75,28754.85
100466,-9,12651.36,28754.85
100466,-8,11313.46,28754.85
100466,-7,12824.53,28754.85
100466,-6,12102.97,28754.85
100466,-5,11203.37,28754.85
100466,-4,11120.43,28754.85
100466,-3,11897.49,28754.85
100466,-2,12397.58,28754.85
100466,-1,13339.49,28754.85
101574,-12,16987.28,45362.54
101574,-11,19347.75,45362.54
101574,-10,18493.96,45362.54
101574,-9,19851.09,45362.54
101574,-8,18081.82,45362.54
101574,-7,17962.24,45362.54
101574,-6,19640.82,45362.54
101574,-5,18081.21,45362.54
101574,-4,18415.97,45362.54
101574,-3,18517.42,45362.54
101574,-2,19059.2,45362.54
101574,-1,18594.97,45362.54
104944,-12,7043.24,18215.73
104944,-11,7625.52,18215.73
104944,-10,7355.85,18215.73
104944,-9,7388.79,18215.73
104944,-8,7472.76,18215.73
104944,-7,8080.67,18215.73
104944,-6,7061.5,18215.73
104944,-5,6882.68,18215.73
104944,-4,7105.31,18215.73
104944,-3,6965.84,18215.73
104944,-2,8069.61,18215.73
104944,-1,8221.76,18215.73
104184,-12,10531.52,24029.09
104184,-11,8732.16,24029.09
104184,-10,10137.61,24029.09
104184,-9,10310.37,24029.09
104184,-8,8926.59,24029.09
104184,-7,10717.51,24029.09
104184,-6,10546.7,24029.09
104184,-5,9041.21,24029.09
104184,-4,9082.22,24029.09
104184,-3,10355.96,24029.09
104184,-2,10867.98,24029.09
104184,-1,9574.64,24029.09
101847,-12,5984.53,15740.54
101847,-11,6067.63,15740.54
101847,-10,5853.94,15740.54
101847,-9,6242.68,15740.54
101847,-8,6804.77,15740.54
101847,-7,5971.2,15740.54
101847,-6,6823.63,15740.54
101847,-5,6599.91,15740.54
101847,-4,7026.42,15740.54
101847,-3,6750.23,15740.54
101847,-2,6534.98,15740.54
101847,-1,6571.96,15740.54
101076,-12,10053.52,25505.5
101076,-11,9885.71,25505.5
101076,-10,9624.73,25505.5
101076,-9,10055.47,25505.5
101076,-8,10374.94,25505.5
101076,-7,9735.6,25505.5
101076,-6,9596.59,25505.5
101076,-5,9999.45,25505.5
101076,-4,9882.25,25505.5
101076,-3,10479.67,25505.5
101076,-2,10704.35,25505.5
101076,-1,10205.77,25505.5
102242,-12,12177.81,30434.25
102242,-11,11592.76,30434.25
102242,-10,12526.64,30434.25
102242,-9,11569.06,30434.25
102242,-8,13526.03,30434.25
102242,-7,12082.44,30434.25
102242,-6,13316.68,30434.25
102242,-5,12734.74,30434.25
102242,-4,13075.42,30434.25
102242,-3,12922.05,30434.25
102242,-2,13904.33,30434.25
102242,-1,13976.11,30434.25
104993,-12,14464.22,35791.17
104993,-11,13759.09,35791.17
104993,-10,13155.29,35791.17
104993,-9,15838.92,35791.17
104993,-8,15440.09,35791.17
104993,-7,14419.04,35791.17
104993,-6,15709.53,35791.17
104993,-5,14853.07,35791.17
104993,-4,14347.62,35791.17
104993,-3,16258.38,35791.17
104993,-2,15464.28,35791.17
104993,-1,15548.12,35791.17
104343,-12,18252.43,42591.24
104343,-11,16238.62,42591.24
104343,-10,17968.2,42591.24
104343,-9,16451.45,42591.24
104343,-8,18161.88,42591.24
104343,-7,17497.77,42591.24
104343,-6,19130.5,42591.24
104343,-5,18113.58,42591.24
104343,-4,18851.3,42591.24
104343,-3,18384.1,42591.24
104343,-2,17736.11,42591.24
104343,-1,16867.73,42591.24
103678,-12,17355.02,45461.34
103678,-11,19355.93,45461.34
103678,-10,18135.0,45461.34
103678,-9,17306.37,45461.34
103678,-8,18421.54,45461.34
103678,-7,18966.94,45461.34
103678,-6,18874.63,45461.34
103678,-5,19224.26,45461.34
103678,-4,17505.15,45461.34
103678,-3,17739.59,45461.34
103678,-2,19722.56,45461.34
103678,-1,21047.53,45461.34
102508,-12,13350.43,33785.66
102508,-11,14159.95,33785.66
102508,-10,14166.91,33785.66
102508,-9,14889.48,33785.66
102508,-8,14759.01,33785.66
102508,-7,15081.29,33785.66
102508,-6,13423.09,33785.66
102508,-5,14640.82,33785.66
102508,-4,13969.29,33785.66
102508,-3,13164.02,33785.66
102508,-2,15209.98,33785.66
102508,-1,14129.19,33785.66
102706,-12,18052.4,46640.83
102706,-11,19237.16,46640.83
102706,-10,20145.88,46640.83
102706,-9,19359.6,46640.83
102706,-8,20082.37,46640.83
102706,-7,18693.42,46640.83
102706,-6,19312.85,46640.83
102706,-5,18240.73,46640.83
102706,-4,21099.9,46640.83
102706,-3,20742.44,46640.83
102706,-2,17797.8,46640.83
102706,-1,19181.7,46640.83
104420,-12,15007.71,34945.56
104420,-11,13875.63,34945.56
104420,-10,13899.02,34945.56
104420,-9,13651.1,34945.56
104420,-8,14899.25,34945.56
104420,-7,14188.26,34945.56
104420,-6,15354.74,34945.56
104420,-5,15572.9,34945.56
104420,-4,15712.6,34945.56
104420,-3,13235.95,34945.56
104420,-2,14352.58,34945.56
104420,-1,15742.46,34945.56
102596,-12,14674.93,39394.84
102596,-11,17189.19,39394.84
102596,-10,15132.71,39394.84
102596,-9,17517.08,39394.84
102596,-8,17061.12,39394.84
102596,-7,14894.56,39394.84
102596,-6,15978.48,39394.84
102596,-5,17865.73,39394.84
102596,-4,15998.79,39394.84
102596,-3,15618.15,39394.84
102596,-2,15207.96,39394.84
102596,-1,15018.86,39394.84
103617,-12,7273.23,16837.55
103617,-11,6122.51,16837.55
103617,-10,7176.14,16837.55
103617,-9,6587.9,16837.55
103617,-8,6487.98,16837.55
103617,-7,7260.67,16837.55
103617,-6,6577.1,16837.55
103617,-5,7395.38,16837.55
103617,-4,6806.05,16837.55
103617,-3,7671.69,16837.55
103617,-2,6383.24,16837.55
103617,-1,7108.79,16837.55
100129,-12,14977.83,39814.11
100129,-11,15199.08,39814.11
100129,-10,16676.24,39814.11
100129,-9,15344.21,39814.11
100129,-8,14967.39,39814.11
100129,-7,17096.53,39814.11
100129,-6,17868.31,39814.11
100129,-5,16038.99,39814.11
100129,-4,16505.68,39814.11
100129,-3,17965.96,39814.11
100129,-2,15405.6,39814.11
100129,-1,16215.76,39814.11
101488,-12,11952.44,28056.07
101488,-11,10340.62,28056.07
101488,-10,11002.03,28056.07
101488,-9,11892.58,28056.07
101488,-8,10533.75,28056.07
101488,-7,12527.15,28056.07
101488,-6,12584.09,28056.07
101488,-5,11411.38,28056.07
101488,-4,12590.1,28056.07
101488,-3,12008.81,28056.07
101488,-2,10765.41,28056.07
101488,-1,11783.06,28056.07
103151,-12,8141.98,19271.46
103151,-11,7022.04,19271.46
103151,-10,7266.49,19271.46
103151,-9,7965.64,19271.46
103151,-8,8608.77,19271.46
103151,-7,7718.86,19271.46
103151,-6,7998.64,19271.46
103151,-5,8050.83,19271.46
103151,-4,7378.92,19271.46
103151,-3,7298.54,19271.46
103151,-2,7740.36,19271.46
103151,-1,7933.64,19271.46
103104,-12,7123.87,18893.61
103104,-11,8023.09,18893.61
103104,-10,7432.75,18893.61
103104,-9,7596.02,18893.61
103104,-8,8416.74,18893.61
103104,-7,7509.82,18893.61
103104,-6,7227.02,18893.61
103104,-5,7833.88,18893.61
103104,-4,7464.77,18893.61
103104,-3,7114.89,18893.61
103104,-2,7311.64,18893.61
103104,-1,8534.23,18893.61
100011,-12,7686.27,17980.3
100011,-11,7822.14,17980.3
100011,-10,6597.93,17980.3
100011,-9,7623.89,17980.3
100011,-8,7021.36,17980.3
100011,-7,7854.12,17980.3
100011,-6,7467.8,17980.3
100011,-5,7267.35,17980.3
100011,-4,7503.43,17980.3
100011,-3,8004.2,17980.3
100011,-2,6819.95,17980.3
100011,-1,8130.91,17980.3
103885,-12,17793.69,43337.33
103885,-11,16376.09,43337.33
103885,-10,17102.39,43337.33
103885,-9,18870.97,43337.33
103885,-8,18968.82,43337.33
103885,-7,19446.77,43337.33
103885,-6,18168.69,43337.33
103885,-5,18684.0,43337.33
103885,-4,19014.96,43337.33
103885,-3,17469.85,43337.33
103885,-2,18899.22,43337.33
103885,-1,19146.12,43337.33
100736,-12,9354.33,22309.12
100736,-11,9231.36,22309.12
100736,-10,8740.58,22309.12
100736,-9,8769.65,22309.12
100736,-8,9819.77,22309.12
100736,-7,9705.77,22309.12
100736,-6,8681.51,22309.12
100736,-5,8904.54,22309.12
100736,-4,9725.79,22309.12
100736,-3,10229.34,22309.12
100736,-2,9493.15,22309.12
100736,-1,9184.43,22309.12
102560,-12,15647.18,40324.06
102560,-11,16771.36,40324.06
102560,-10,15158.21,40324.06
102560,-9,15356.32,40324.06
102560,-8,16971.02,40324.06
102560,-7,15607.07,40324.06
102560,-6,15178.44,40324.06
102560,-5,16732.75,40324.06
102560,-4,15995.45,40324.06
102560,-3,15853.95,40324.06
102560,-2,16040.35,40324.06
102560,-1,16289.09,40324.06
101421,-12,7622.5,17807.79
101421,-11,6941.94,17807.79
101421,-10,6678.06,17807.79
101421,-9,7163.47,17807.79
101421,-8,7369.62,17807.79
101421,-7,7994.37,17807.79
101421,-6,6750.64,17807.79
101421,-5,7274.08,17807.79
101421,-4,7447.09,17807.79
101421,-3,7436.85,17807.79
101421,-2,8105.61,17807.79
101421,-1,7661.2,17807.79
102163,-12,17911.7,45620.44
102163,-11,17691.01,45620.44
102163,-10,16969.51,45620.44
102163,-9,19726.23,45620.44
102163,-8,18761.03,45620.44
102163,-7,16983.26,45620.44
102163,-6,17250.07,45620.44
102163,-5,18800.83,45620.44
102163,-4,17542.11,45620.44
102163,-3,19099.09,45620.44
102163,-2,18892.64,45620.44
102163,-1,17818.62,45620.44
101309,-12,16394.14,44376.67
101309,-11,19417.45,44376.67
101309,-10,16234.57,44376.67
101309,-9,19123.21,44376.67
101309,-8,19335.75,44376.67
101309,-7,19866.33,44376.67
101309,-6,19343.68,44376.67
101309,-5,17381.52,44376.67
101309,-4,20155.93,44376.67
101309,-3,19706.83,44376.67
101309,-2,18789.19,44376.67
101309,-1,19574.88,44376.67
101191,-12,5482.86,13876.3
101191,-11,5619.31,13876.3
101191,-10,5418.6,13876.3
101191,-9,5376.53,13876.3
101191,-8,6113.31,13876.3
101191,-7,6232.69,13876.3
101191,-6,5976.63,13876.3
101191,-5,6011.86,13876.3
101191,-4,6280.65,13876.3
101191,-3,5596.27,13876.3
101191,-2,6325.44,13876.3
101191,-1,5772.02,13876.3
100692,-12,19415.93,48910.92
100692,-11,21385.06,48910.92
100692,-10,21224.52,48910.92
100692,-9,21010.87,48910.92
100692,-8,20912.03,48910.92
100692,-7,19702.79,48910.92
100692,-6,18636.02,48910.92
100692,-5,21131.34,48910.92
100692,-4,18891.71,48910.92
100692,-3,21966.85,48910.92
100692,-2,20579.87,48910.92
100692,-1,19354.76,48910.92
104954,-12,12604.69,31894.67
104954,-11,12015.85,31894.67
104954,-10,13601.15,31894.67
104954,-9,12447.18,31894.67
104954,-8,11764.59,31894.67
104954,-7,12031.54,31894.67
104954,-6,13667.57,31894.67
104954,-5,12804.0,31894.67
104954,-4,12631.71,31894.67
104954,-3,12718.08,31894.67
104954,-2,14429.04,31894.67
104954,-1,14733.95,31894.67
100569,-12,18583.35,42804.58
100569,-11,16969.12,42804.58
100569,-10,15871.78,42804.58
100569,-9,17738.62,42804.58
100569,-8,16101.31,42804.58
100569,-7,17245.98,42804.58
100569,-6,17562.8,42804.58
100569,-5,16232.12,42804.58
100569,-4,18685.96,42804.58
100569,-3,18144.05,42804.58
100569,-2,19582.77,42804.58
100569,-1,18933.85,42804.58
103213,-12,16662.6,45884.57
103213,-11,17839.88,45884.57
103213,-10,18271.18,45884.57
103213,-9,18759.61,45884.57
103213,-8,20563.77,45884.57
103213,-7,17421.33,45884.57
103213,-6,20453.72,45884.57
103213,-5,19997.23,45884.57
103213,-4,19764.66,45884.57
103213,-3,20303.98,45884.57
103213,-2,17848.44,45884.57
103213,-1,20042.67,45884.57
102024,-12,14889.75,38561.12
102024,-11,14489.53,38561.12
102024,-10,15716.78,38561.12
102024,-9,15831.54,38561.12
102024,-8,16171.21,38561.12
102024,-7,14630.03,38561.12
102024,-6,15966.79,38561.12
102024,-5,17246.16,38561.12
102024,-4,15596.34,38561.12
102024,-3,16764.06,38561.12
102024,-2,15566.21,38561.12
102024,-1,16192.5,38561.12
104183,-12,8342.78,19971.15
104183,-11,8702.26,19971.15
104183,-10,7335.85,19971.15
104183,-9,8859.95,19971.15
104183,-8,7790.44,19971.15
104183,-7,7394.93,19971.15
104183,-6,8321.16,19971.15
104183,-5,8015.92,19971.15
104183,-4,8522.3,19971.15
104183,-3,7761.84,19971.15
104183,-2,7641.75,19971.15
104183,-1,9152.63,19971.15
100566,-12,15701.57,38069.86
100566,-11,16597.75,38069.86
100566,-10,16664.91,38069.86
100566,-9,16400.67,38069.86
100566,-8,16370.23,38069.86
100566,-7,14432.65,38069.86
100566,-6,16354.0,38069.86
100566,-5,16382.44,38069.86
100566,-4,14678.54,38069.86
100566,-3,17169.95,38069.86
100566,-2,17167.25,38069.86
100566,-1,15481.56,38069.86
100613,-12,18339.21,48060.22
100613,-11,17998.16,48060.22
100613,-10,19450.59,48060.22
100613,-9,19787.99,48060.22
100613,-8,21201.0,48060.22
100613,-7,20343.27,48060.22
100613,-6,21004.92,48060.22
100613,-5,18536.97,48060.22
100613,-4,20828.44,48060.22
100613,-3,19026.26,48060.22
100613,-2,20732.42,48060.22
100613,-1,21921.81,48060.22
104454,-12,11957.77,27808.91
104454,-11,10440.58,27808.91
104454,-10,11841.99,27808.91
104454,-9,11175.48,27808.91
104454,-8,10988.57,27808.91
104454,-7,11478.29,27808.91
104454,-6,10662.22,27808.91
104454,-5,11244.74,27808.91
104454,-4,11840.86,27808.91
104454,-3,12458.26,27808.91
104454,-2,11399.16,27808.91
104454,-1,11797.64,27808.91
100459,-12,14175.32,36315.53
100459,-11,14235.18,36315.53
100459,-10,13518.05,36315.53
100459,-9,14793.41,36315.53
100459,-8,14742.63,36315.53
100459,-7,14527.16,36315.53
100459,-6,15783.2,36315.53
100459,-5,16312.78,36315.53
100459,-4,16366.16,36315.53
100459,-3,16148.54,36315.53
100459,-2,14210.05,36315.53
100459,-1,14863.99,36315.53
100452,-12,21019.74,47954.7
100452,-11,19986.42,47954.7
100452,-10,17898.22,47954.7
100452,-9,19076.36,47954.7
100452,-8,19476.79,47954.7
100452,-7,18939.54,47954.7
100452,-6,18078.98,47954.7
100452,-5,19623.77,47954.7
100452,-4,18214.3,47954.7
100452,-3,21775.93,47954.7
100452,-2,20307.02,47954.7
100452,-1,18390.58,47954.7
104149,-12,16717.48,42216.89
104149,-11,15901.04,42216.89
104149,-10,15852.38,42216.89
104149,-9,15431.05,42216.89
104149,-8,18414.68,42216.89
104149,-7,16757.8,42216.89
104149,-6,17538.13,42216.89
104149,-5,18161.47,42216.89
104149,-4,19177.36,42216.89
104149,-3,16189.94,42216.89
104149,-2,16823.04,42216.89
104149,-1,17217.31,42216.89
104506,-12,8888.17,21520.43
104506,-11,9023.39,21520.43
104506,-10,9227.34,21520.43
104506,-9,8237.89,21520.43
104506,-8,9652.37,21520.43
104506,-7,9662.26,21520.43
104506,-6,9097.6,21520.43
104506,-5,8888.11,21520.43
104506,-4,8728.54,21520.43
104506,-3,8947.99,21520.43
104506,-2,9399.74,21520.43
104506,-1,8568.92,21520.43
101303,-12,14732.17,36600.48
101303,-11,13275.49,36600.48
101303,-10,14613.32,36600.48
101303,-9,14318.63,36600.48
101303,-8,16265.2,36600.48
101303,-7,16166.07,36600.48
101303,-6,16170.21,36600.48
101303,-5,16493.37,36600.48
101303,-4,14330.8,36600.48
101303,-3,15839.81,36600.48
101303,-2,14638.52,36600.48
101303,-1,15933.08,36600.48
102378,-12,17013.23,41483.23
102378,-11,15021.32,41483.23
102378,-10,18220.83,41483.23
102378,-9,16799.28,41483.23
102378,-8,15535.04,41483.23
102378,-7,17240.79,41483.23
102378,-6,17476.78,41483.23
102378,-5,18660.38,41483.23
102378,-4,17123.99,41483.23
102378,-3,16650.2,41483.23
102378,-2,16769.56,41483.23
102378,-1,17547.02,41483.23
104490,-12,5685.38,14710.03
104490,-11,5934.74,14710.03
104490,-10,5602.57,14710.03
104490,-9,5795.09,14710.03
104490,-8,5899.73,14710.03
104490,-7,5917.14,14710.03
104490,-6,6534.29,14710.03
104490,-5,5534.31,14710.03
104490,-4,6426.69,14710.03
104490,-3,5868.07,14710.03
104490,-2,6246.61,14710.03
104490,-1,5759.42,14710.03
103323,-12,18385.88,44931.42
103323,-11,19598.71,44931.42
103323,-10,17339.36,44931.42
103323,-9,19392.45,44931.42
103323,-8,17720.7,44931.42
103323,-7,18910.83,44931.42
103323,-6,18267.95,44931.42
103323,-5,19339.09,44931.42
103323,-4,18136.23,44931.42
103323,-3,17951.06,44931.42
103323,-2,20742.32,44931.42
103323,-1,18072.13,44931.42
103109,-12,14898.44,38231.06
103109,-11,14143.55,38231.06
103109,-10,13935.7,38231.06
103109,-9,16429.33,38231.06
103109,-8,14677.54,38231.06
103109,-7,15705.1,38231.06
103109,-6,15278.24,38231.06
103109,-5,17150.54,38231.06
103109,-4,15614.57,38231.06
103109,-3,14797.86,38231.06
103109,-2,15750.09,38231.06
103109,-1,17068.93,38231.06
102500,-12,12797.59,32879.02
102500,-11,14219.88,32879.02
102500,-10,12864.55,32879.02
102500,-9,14028.59,32879.02
102500,-8,14655.33,32879.02
102500,-7,12616.52,32879.02
102500,-6,12884.64,32879.02
102500,-5,14227.18,32879.02
102500,-4,13418.18,32879.02
102500,-3,13300.38,32879.02
102500,-2,12816.26,32879.02
102500,-1,15245.8,32879.02
100016,-12,15136.97,37842.79
100016,-11,14323.99,37842.79
100016,-10,14839.63,37842.79
100016,-9,14449.91,37842.79
100016,-8,15111.01,37842.79
100016,-7,17063.87,37842.79
100016,-6,16058.57,37842.79
100016,-5,14346.14,37842.79
100016,-4,15493.71,37842.79
100016,-3,17109.73,37842.79
100016,-2,16281.09,37842.79
100016,-1,15350.04,37842.79
101766,-12,21854.3,49842.76
101766,-11,19481.57,49842.76
101766,-10,20489.38,49842.76
101766,-9,21853.46,49842.76
101766,-8,20531.2,49842.76
101766,-7,19440.57,49842.76
101766,-6,21883.9,49842.76
101766,-5,22641.91,49842.76
101766,-4,22254.06,49842.76
101766,-3,20054.39,49842.76
101766,-2,19023.73,49842.76
101766,-1,19559.21,49842.76
100341,-12,8207.4,19254.91
100341,-11,8226.48,19254.91
100341,-10,7392.35,19254.91
100341,-9,7786.15,19254.91
100341,-8,8615.8,19254.91
100341,-7,7777.4,19254.91
100341,-6,8210.46,19254.91
100341,-5,8497.71,19254.91
100341,-4,7360.07,19254.91
100341,-3,7278.46,19254.91
100341,-2,7395.69,19254.91
100341,-1,8130.87,19254.91
104073,-12,9320.74,24865.36
104073,-11,9015.63,24865.36
104073,-10,9827.3,24865.36
104073,-9,11100.72,24865.36
104073,-8,10309.83,24865.36
104073,-7,10660.26,24865.36
104073,-6,9704.15,24865.36
104073,-5,9496.5,24865.36
104073,-4,10637.4,24865.36
104073,-3,10030.48,24865.36
104073,-2,9578.62,24865.36
104073,-1,9478.31,24865.36
103528,-12,15114.2,39328.03
103528,-11,16846.42,39328.03
103528,-10,15093.83,39328.03
103528,-9,15466.37,39328.03
103528,-8,15130.78,39328.03
103528,-7,17455.48,39328.03
103528,-6,17287.8,39328.03
103528,-5,15297.1,39328.03
103528,-4,16111.18,39328.03
103528,-3,15448.28,39328.03
103528,-2,17418.83,39328.03
103528,-1,17116.25,39328.03
100957,-12,7559.69,17186.17
100957,-11,7216.84,17186.17
100957,-10,6828.48,17186.17
100957,-9,7640.56,17186.17
100957,-8,6675.02,17186.17
100957,-7,7498.44,17186.17
100957,-6,6908.07,17186.17
100957,-5,7779.78,17186.17
100957,-4,7318.96,17186.17
100957,-3,6604.75,17186.17
100957,-2,7390.84,17186.17
100957,-1,7822.19,17186.17
104275,-12,5232.15,13761.49
104275,-11,5369.63,13761.49
104275,-10,5335.56,13761.49
104275,-9,6137.88,13761.49
104275,-8,5799.51,13761.49
104275,-7,5588.79,13761.49
104275,-6,5646.08,13761.49
104275,-5,5637.8,13761.49
104275,-4,5352.97,13761.49
104275,-3,6320.79,13761.49
104275,-2,5628.96,13761.49
104275,-1,5724.2,13761.49
100979,-12,19353.65,47227.01
100979,-11,18144.95,47227.01
100979,-10,19394.71,47227.01
100979,-9,19147.35,47227.01
100979,-8,20540.11,47227.01
100979,-7,21090.86,47227.01
100979,-6,17785.14,47227.01
100979,-5,20628.02,47227.01
100979,-4,20511.79,47227.01
100979,-3,19533.59,47227.01
100979,-2,19811.53,47227.01
100979,-1,17981.77,47227.01
100098,-12,8663.58,22701.21
100098,-11,9007.03,22701.21
100098,-10,8488.54,22701.21
100098,-9,9799.99,22701.21
100098,-8,9627.91,22701.21
100098,-7,10208.92,22701.21
100098,-6,8808.09,22701.21
100098,-5,9634.13,22701.21
100098,-4,9204.23,22701.21
100098,-3,8747.48,22701.21
100098,-2,10262.92,22701.21
100098,-1,9443.81,22701.21
101277,-12,19915.23,45932.03
101277,-11,17224.42,45932.03
