ID_CLIENTE,DIAS_DESDE_CREDITO,MONTO_DEUDA_ACTUAL_MXN,CREDITO_ACTIVO
102758.0,-670,9637.66,Activo
102758.0,-474,4891.24,Activo
102758.0,-351,9414.65,Cerrado
102758.0,-550,11331.06,Cerrado
102758.0,-847,4172.97,Cerrado
102758.0,-337,5500.38,Activo
102758.0,-504,6453.19,Cerrado
102758.0,-317,10634.72,Cerrado
102759.0,-1232,205176.69,Activo
102760.0,-35,7419.59,Activo
102760.0,-562,10706.6,Cerrado
102760.0,-744,5688.01,Cerrado
102760.0,-123,3330.33,Activo
102760.0,-163,5640.18,Cerrado
102760.0,-738,14429.71,Cerrado
102760.0,-226,14672.84,Cerrado
102760.0,-242,3292.28,Activo
102761.0,-1891,229917.08,Cerrado
102762.0,-508,295551.65,Activo
102763.0,-269,8455.69,Activo
102763.0,-529,8128.46,Activo
102763.0,-679,14045.03,Activo
102763.0,-535,9968.04,Activo
102763.0,-295,8893.99,Cerrado
102763.0,-720,4404.79,Cerrado
102763.0,-144,10564.47,Activo
102763.0,-287,12245.54,Activo
102764.0,-2974,139547.36,Activo
102764.0,-368,178871.5,Activo
102764.0,-843,236906.09,Activo
102765.0,-2956,24196.38,Activo
102766.0,-1852,238335.79,Cerrado
102767.0,-987,12547.45,Activo
102767.0,-601,10441.57,Cerrado
102767.0,-91,2436.47,Cerrado
102767.0,-352,9461.28,Activo
102767.0,-730,9220.06,Activo
102767.0,-754,14493.03,Cerrado
102767.0,-797,6298.84,Cerrado
102768.0,-120,1443.74,Activo
102768.0,-195,5936.87,Cerrado
102768.0,-700,2385.02,Activo
102768.0,-290,5230.12,Activo
102768.0,-893,9097.85,Cerrado
102769.0,-548,184706.6,Cerrado
102769.0,-1848,257358.45,Activo
102769.0,-2466,59745.49,Cerrado
102770.0,-1824,169123.91,Cerrado
102770.0,-1325,164534.55,Cerrado
102770.0,-896,102528.1,Cerrado
102771.0,-992,8140.83,Activo
102771.0,-153,9052.64,Cerrado
102771.0,-985,14449.33,Activo
102771.0,-216,5551.71,Cerrado
102771.0,-791,9298.17,Activo
102771.0,-355,10877.04,Activo
102771.0,-50,9003.33,Cerrado
102772.0,-719,3106.17,Cerrado
102772.0,-339,2380.16,Activo
102772.0,-778,14965.96,Activo
102772.0,-600,14453.16,Cerrado
102773.0,-712,9851.7,Activo
102773.0,-650,10897.85,Cerrado
102773.0,-387,9480.48,Activo
102773.0,-805,1815.81,Activo
102773.0,-293,8477.8,Cerrado
102774.0,-1692,55189.55,Activo
102774.0,-1638,218211.15,Activo
102774.0,-2384,203278.79,Cerrado
102775.0,-1997,151340.63,Cerrado
102775.0,-951,204867.18,Activo
102775.0,-1835,228529.31,Cerrado
102776.0,-615,201962.27,Activo
102776.0,-2702,256059.71,Activo
102777.0,-450,8162.66,Activo
102777.0,-790,14129.27,Activo
102777.0,-328,7606.54,Cerrado
102777.0,-26,5283.0,Activo
102777.0,-33,11907.27,Cerrado
102778.0,-1416,94079.68,Activo
102778.0,-2473,174428.93,Cerrado
102778.0,-2973,229375.33,Cerrado
102779.0,-474,8302.46,Activo
102779.0,-644,2340.02,Activo
102779.0,-355,5191.76,Cerrado
102779.0,-937,5149.18,Activo
102779.0,-510,7097.55,Cerrado
102779.0,-357,3498.62,Cerrado
102780.0,-2104,230754.88,Activo
102781.0,-983,257035.45,Activo
102781.0,-1158,242605.93,Cerrado
102782.0,-489,288163.82,Cerrado
102783.0,-2779,112192.29,Activo
102783.0,-902,112241.15,Activo
102784.0,-764,4173.75,Activo
102784.0,-103,7792.4,Activo
102784.0,-150,3123.19,Activo
102784.0,-532,14103.13,Cerrado
102784.0,-201,6856.12,Cerrado
102784.0,-902,9532.49,Activo
102785.0,-818,1616.3,Cerrado
102785.0,-46,5311.68,Activo
102785.0,-551,6174.64,Activo
102785.0,-498,3521.99,Activo
102785.0,-239,7253.12,Activo
102786.0,-822,76185.43,Cerrado
102786.0,-551,162018.22,Activo
102786.0,-1511,196143.95,Activo
102787.0,-216,14148.52,Cerrado
102787.0,-44,4641.62,Activo
102787.0,-585,14977.16,Cerrado
102787.0,-739,6314.07,Cerrado
102787.0,-630,5906.86,Activo
102788.0,-658,183859.32,Activo
102788.0,-781,285117.16,Cerrado
102788.0,-2562,26874.05,Activo
102789.0,-2234,229711.63,Activo
102789.0,-2478,235599.39,Activo
102790.0,-1856,72403.6,Activo
102790.0,-1240,106241.07,Activo
102790.0,-2786,193483.23,Activo
102791.0,-437,14403.76,Activo
102791.0,-864,11999.23,Activo
102791.0,-964,9704.96,Cerrado
102791.0,-729,8642.28,Cerrado
102792.0,-913,2464.25,Cerrado
102792.0,-430,7333.59,Activo
102792.0,-73,7281.33,Activo
102792.0,-508,7858.7,Activo
102792.0,-28,7670.15,Activo
102792.0,-732,9865.66,Activo
102793.0,-142,12744.16,Activo
102793.0,-248,2884.03,Cerrado
102793.0,-677,11450.58,Activo
102793.0,-897,6356.66,Activo
102793.0,-501,12079.01,Activo
102793.0,-539,13537.54,Activo
102793.0,-396,6142.6,Cerrado
102794.0,-2350,74015.02,Activo
102794.0,-2272,188413.84,Activo
102795.0,-773,121370.97,Activo
102795.0,-1389,226494.56,Cerrado
102795.0,-2030,212367.37,Cerrado
102796.0,-630,13443.0,Cerrado
102796.0,-972,2275.01,Activo
102796.0,-857,7932.54,Cerrado
102796.0,-475,1272.79,Activo
102796.0,-817,12921.25,Cerrado
102796.0,-650,1179.91,Cerrado
102796.0,-975,11777.43,Activo
102797.0,-806,6475.27,Activo
102797.0,-801,13659.65,Activo
102797.0,-11,8513.64,Cerrado
102797.0,-563,8063.73,Activo
102797.0,-859,2078.0,Cerrado
102797.0,-248,5125.77,Cerrado
102797.0,-235,7571.12,Activo
102798.0,-411,10579.74,Activo
102798.0,-337,11142.3,Activo
102798.0,-170,6351.14,Activo
102798.0,-941,10866.79,Cerrado
102798.0,-259,2905.71,Cerrado
102798.0,-394,8231.07,Cerrado
102798.0,-293,3224.72,Cerrado
102799.0,-36,8409.26,Cerrado
102799.0,-638,10962.91,Cerrado
102799.0,-261,9380.25,Activo
102799.0,-850,11284.51,Cerrado
102799.0,-579,10467.4,Activo
102799.0,-516,2557.0,Cerrado
102800.0,-2909,200465.53,Activo
102800.0,-2922,203270.25,Cerrado
102800.0,-425,282864.87,Activo
102801.0,-820,162864.42,Activo
102801.0,-1503,252545.89,Cerrado
102801.0,-270,114812.58,Activo
102802.0,-379,219034.56,Cerrado
102802.0,-2483,181534.04,Activo
102803.0,-907,13256.76,Cerrado
102803.0,-103,3949.82,Cerrado
102803.0,-386,11367.95,Activo
102803.0,-904,14487.59,Activo
102803.0,-579,13888.95,Activo
102803.0,-659,14037.33,Cerrado
102803.0,-731,2930.75,Activo
102803.0,-87,3202.05,Cerrado
102804.0,-172,7529.15,Activo
102804.0,-120,13703.9,Cerrado
102804.0,-383,1392.66,Activo
102804.0,-77,1789.58,Activo
102804.0,-894,6632.69,Activo
102804.0,-721,7270.11,Activo
102805.0,-1054,236877.79,Activo
102805.0,-2182,47182.99,Activo
102806.0,-1344,190065.53,Activo
102806.0,-1354,266488.22,Activo
102807.0,-1401,61850.5,Cerrado
102807.0,-444,195227.52,Activo
102808.0,-762,8468.1,Activo
102808.0,-245,10003.17,Activo
102808.0,-90,14246.85,Activo
102808.0,-60,4923.31,Activo
102809.0,-1693,232972.82,Activo
102810.0,-663,8695.31,Activo
102810.0,-336,12362.14,Cerrado
102810.0,-410,4507.55,Activo
102810.0,-367,5535.51,Activo
102810.0,-372,4699.56,Activo
102810.0,-683,6982.06,Cerrado
102810.0,-34,7434.53,Activo
102811.0,-150,8508.73,Activo
102811.0,-393,11088.25,Cerrado
102811.0,-516,12228.4,Cerrado
102811.0,-402,10885.01,Cerrado
102811.0,-403,8612.98,Activo
102812.0,-383,6913.75,Activo
102812.0,-484,2114.34,Cerrado
102812.0,-947,1282.94,Cerrado
102812.0,-511,8090.16,Activo
102812.0,-791,7593.91,Activo
102812.0,-488,10639.11,Activo
102813.0,-2855,135997.44,Activo
102813.0,-621,86118.56,Activo
102813.0,-1526,102742.7,Activo
102814.0,-759,241928.73,Activo
102815.0,-702,258859.71,Activo
102815.0,-1886,243924.38,Cerrado
102816.0,-2900,74756.69,Activo
102816.0,-588,99108.02,Cerrado
102816.0,-2174,60005.3,Activo
102817.0,-93,2712.98,Cerrado
102817.0,-737,12810.31,Cerrado
102817.0,-182,6377.28,Cerrado
102817.0,-208,12232.04,Cerrado
102817.0,-631,1035.06,Cerrado
102818.0,-670,159395.97,Activo
102819.0,-186,4263.78,Cerrado
102819.0,-352,8171.07,Cerrado
102819.0,-446,14030.48,Cerrado
102819.0,-164,3293.91,Activo
102819.0,-403,1020.87,Cerrado
102819.0,-749,11214.89,Cerrado
102819.0,-151,13521.22,Cerrado
102819.0,-489,2374.66,Cerrado
102820.0,-596,173643.63,Cerrado
102821.0,-441,12470.71,Cerrado
102821.0,-88,13648.6,Cerrado
102821.0,-417,11432.91,Activo
102821.0,-340,8982.38,Activo
102821.0,-163,5151.51,Cerrado
102822.0,-2577,90147.61,Cerrado
102822.0,-2714,113972.98,Cerrado
102823.0,-958,72289.09,Activo
102823.0,-2994,274267.78,Cerrado
102823.0,-1947,210182.31,Activo
102824.0,-593,267111.56,Activo
102824.0,-1251,128450.64,Activo
102825.0,-188,5945.85,Cerrado
102825.0,-247,13492.44,Activo
102825.0,-727,1998.0,Cerrado
102825.0,-811,11750.02,Activo
102826.0,-937,8274.38,Activo
102826.0,-80,12532.96,Activo
102826.0,-986,2639.69,Activo
102826.0,-387,7040.74,Activo
102826.0,-593,3064.7,Activo
102827.0,-701,9173.03,Activo
102827.0,-213,4487.35,Cerrado
102827.0,-441,10374.14,Activo
102827.0,-922,2958.3,Activo
102827.0,-882,9754.6,Cerrado
102827.0,-518,4171.22,Activo
102827.0,-903,13513.52,Cerrado
102827.0,-601,10330.64,Activo
102828.0,-817,27874.14,Activo
102828.0,-1580,265319.87,Activo
102829.0,-770,10196.53,Cerrado
102829.0,-214,10219.26,Activo
102829.0,-487,12485.86,Cerrado
102829.0,-569,2415.87,Cerrado
102829.0,-874,3477.6,Cerrado
102830.0,-183,7534.41,Activo
102830.0,-898,7064.37,Cerrado
102830.0,-476,12188.63,Activo
102830.0,-525,6377.58,Activo
102830.0,-59,9544.87,Activo
102830.0,-776,6065.65,Activo
102830.0,-623,4903.66,Activo
102831.0,-260,8179.5,Activo
102831.0,-486,9435.27,Activo
102831.0,-868,13240.54,Activo
102831.0,-537,12240.38,Cerrado
102831.0,-579,6662.24,Activo
102831.0,-384,3063.84,Cerrado
102832.0,-2875,207687.66,Cerrado
102832.0,-160,246936.26,Cerrado
102832.0,-2584,65418.65,Activo
102833.0,-2999,248200.12,Cerrado
102833.0,-1977,129610.86,Cerrado
102833.0,-544,177645.59,Activo
102834.0,-2734,207837.82,Activo
102834.0,-2569,266238.75,Activo
102835.0,-1067,110413.0,Activo
102836.0,-933,9710.72,Activo
102836.0,-488,13927.49,Cerrado
102836.0,-932,12075.05,Activo
102836.0,-137,7344.45,Cerrado
102836.0,-963,12432.43,Activo
102836.0,-666,10107.17,Cerrado
102836.0,-450,14034.65,Cerrado
102837.0,-576,7815.93,Cerrado
102837.0,-811,1877.13,Activo
102837.0,-27,2960.79,Cerrado
102837.0,-347,8266.36,Cerrado
102838.0,-1340,39526.19,Cerrado
102838.0,-552,210837.91,Activo
102839.0,-244,126009.56,Cerrado
102839.0,-757,181233.2,Activo
102840.0,-286,7344.56,Activo
102840.0,-633,11067.27,Activo
102840.0,-324,2029.25,Activo
102840.0,-835,14114.27,Cerrado
102841.0,-1611,252119.59,Activo
102841.0,-689,209563.8,Activo
102841.0,-1895,98247.08,Activo
102842.0,-21,1585.88,Activo
102842.0,-901,10968.22,Cerrado
102842.0,-915,5561.73,Cerrado
102842.0,-852,12661.55,Activo
102842.0,-450,1450.74,Cerrado
102843.0,-977,13274.31,Cerrado
102843.0,-246,5277.38,Activo
102843.0,-882,14389.69,Activo
102843.0,-199,7040.11,Activo
102844.0,-493,8728.72,Cerrado
102844.0,-531,5842.44,Cerrado
102844.0,-946,9312.54,Cerrado
102844.0,-753,7055.75,Activo
102844.0,-993,13345.84,Activo
102844.0,-821,3478.29,Cerrado
102844.0,-486,1405.11,Cerrado
102845.0,-262,13974.45,Cerrado
102845.0,-22,2620.1,Cerrado
102845.0,-828,4134.91,Activo
102845.0,-270,14942.1,Activo
102845.0,-590,8366.24,Cerrado
102845.0,-567,12604.42,Cerrado
102845.0,-632,7870.07,Activo
102845.0,-979,11079.29,Cerrado
102846.0,-681,1091.68,Cerrado
102846.0,-260,11898.45,Cerrado
102846.0,-69,1028.03,Activo
102846.0,-841,12396.92,Cerrado
102846.0,-869,5535.61,Activo
102847.0,-153,207090.78,Cerrado
102847.0,-2386,21652.63,Activo
102848.0,-525,1238.68,Cerrado
102848.0,-932,11585.19,Cerrado
102848.0,-858,10844.03,Activo
102848.0,-462,5417.93,Cerrado
102848.0,-743,2806.55,Activo
102848.0,-30,10491.13,Cerrado
102849.0,-38,9264.65,Activo
102849.0,-734,14511.54,Cerrado
102849.0,-955,11762.36,Activo
102849.0,-499,13652.44,Cerrado
102850.0,-916,7903.04,Cerrado
102850.0,-189,5563.54,Activo
102850.0,-83,6294.05,Activo
102850.0,-882,12299.33,Cerrado
102850.0,-304,11897.25,Activo
102850.0,-746,2382.88,Activo
102851.0,-745,11686.55,Activo
102851.0,-81,14099.62,Activo
102851.0,-380,14415.11,Activo
102851.0,-580,4370.53,Activo
102851.0,-465,10794.21,Activo
102851.0,-51,11113.74,Activo
102851.0,-305,4267.91,Activo
102852.0,-2022,139626.0,Activo
102853.0,-821,14351.19,Activo
102853.0,-941,1540.3,Cerrado
102853.0,-190,9212.85,Activo
102853.0,-588,2134.41,Activo
102853.0,-842,10562.92,Activo
102853.0,-506,8806.57,Cerrado
102853.0,-291,2145.14,Cerrado
102854.0,-2413,275174.96,Activo
102854.0,-2946,96605.06,Activo
102854.0,-213,128010.61,Cerrado
102855.0,-989,12578.97,Cerrado
102855.0,-932,12651.56,Activo
102855.0,-727,9799.62,Cerrado
102855.0,-361,11083.59,Cerrado
102855.0,-11,11241.07,Activo
102856.0,-676,5644.66,Activo
102856.0,-683,11505.17,Activo
102856.0,-182,9506.35,Activo
102856.0,-97,6577.89,Activo
102856.0,-553,2820.09,Activo
102856.0,-332,10938.46,Activo
102857.0,-1968,264282.7,Cerrado
102857.0,-1933,281250.04,Cerrado
102858.0,-370,14670.87,Activo
102858.0,-681,2714.63,Activo
102858.0,-293,7440.78,Cerrado
102858.0,-949,2445.6,Cerrado
102858.0,-361,6147.08,Activo
102858.0,-405,8366.9,Cerrado
102859.0,-212,240763.61,Activo
102860.0,-1838,139369.68,Activo
102860.0,-2186,22695.49,Activo
102861.0,-746,12741.32,Cerrado
102861.0,-483,7121.87,Activo
102861.0,-975,3729.3,Activo
102861.0,-676,6596.8,Activo
102861.0,-22,2195.21,Activo
102861.0,-735,2840.52,Cerrado
102862.0,-625,91899.32,Activo
102863.0,-2659,84313.26,Cerrado
102863.0,-2316,26742.17,Activo
102863.0,-2281,293651.09,Activo
102864.0,-1643,122863.62,Cerrado
102865.0,-2125,170120.0,Cerrado
102865.0,-2131,161913.66,Cerrado
102865.0,-2752,282793.16,Activo
102866.0,-1670,219446.27,Cerrado
102867.0,-1476,91625.25,Cerrado
102868.0,-87,2962.08,Activo
102868.0,-359,12004.3,Cerrado
102868.0,-440,6783.36,Activo
102868.0,-635,6030.75,Activo
102868.0,-843,14105.32,Activo
102868.0,-927,7293.21,Activo
102868.0,-319,3768.91,Cerrado
102869.0,-607,9861.96,Cerrado
102869.0,-501,11888.65,Activo
102869.0,-90,1900.21,Activo
102869.0,-657,14442.01,Cerrado
102869.0,-698,6648.8,Cerrado
102869.0,-450,12189.49,Cerrado
102870.0,-291,9149.62,Activo
102870.0,-857,11266.74,Cerrado
102870.0,-925,13050.3,Activo
102870.0,-446,6026.1,Activo
102870.0,-200,2911.94,Cerrado
102870.0,-459,1445.04,Activo
102870.0,-550,4139.87,Activo
102871.0,-672,109626.34,Activo
102871.0,-1259,272598.33,Cerrado
102871.0,-1091,238207.28,Activo
102872.0,-1631,192682.68,Activo
102872.0,-1970,31138.82,Activo
102872.0,-597,231232.42,Cerrado
102873.0,-887,9016.29,Cerrado
102873.0,-424,10620.48,Activo
102873.0,-995,12883.64,Cerrado
102873.0,-175,9977.36,Activo
102874.0,-307,12066.23,Cerrado
102874.0,-811,11259.23,Cerrado
102874.0,-227,3064.32,Activo
102874.0,-822,12116.19,Activo
102875.0,-239,2218.56,Cerrado
102875.0,-227,9628.51,Cerrado
102875.0,-483,5210.1,Cerrado
102875.0,-831,10928.6,Cerrado
102875.0,-961,5906.17,Cerrado
102876.0,-898,196566.0,Cerrado
102877.0,-1030,237938.27,Activo
102878.0,-2880,98560.52,Activo
102878.0,-1381,75289.65,Cerrado
102879.0,-719,2068.39,Activo
102879.0,-372,2744.14,Cerrado
102879.0,-700,6767.18,Cerrado
102879.0,-570,6720.34,Activo
102879.0,-498,9989.72,Activo
102880.0,-181,1400.93,Activo
102880.0,-982,10405.18,Activo
102880.0,-873,5376.85,Activo
102880.0,-544,11297.67,Activo
102880.0,-545,11851.87,Cerrado
102881.0,-681,4388.33,Activo
102881.0,-36,11661.24,Activo
102881.0,-295,10721.08,Cerrado
102881.0,-959,5700.07,Activo
102882.0,-362,3888.26,Cerrado
102882.0,-60,2712.74,Activo
102882.0,-186,14275.17,Activo
102882.0,-107,8460.65,Cerrado
102883.0,-1484,132802.24,Cerrado
102884.0,-779,285723.41,Cerrado
102885.0,-849,9533.75,Cerrado
102885.0,-417,8535.9,Activo
102885.0,-764,12561.95,Activo
102885.0,-440,12786.82,Activo
102885.0,-45,4252.16,Activo
102885.0,-490,7755.55,Activo
102885.0,-312,11182.44,Cerrado
102885.0,-556,14295.9,Activo
102886.0,-1425,24460.51,Activo
102886.0,-2183,256643.69,Activo
102886.0,-1505,163556.76,Cerrado
102887.0,-422,295848.56,Activo
102887.0,-1521,96085.9,Cerrado
102887.0,-2694,91078.76,Activo
102888.0,-37,6864.65,Activo
102888.0,-80,10968.49,Activo
102888.0,-58,8069.66,Cerrado
102888.0,-404,1290.04,Activo
102888.0,-159,8447.72,Cerrado
102888.0,-907,9678.64,Cerrado
102888.0,-826,13263.87,Activo
102889.0,-596,10396.21,Activo
102889.0,-851,8777.93,Activo
102889.0,-480,3689.86,Activo
102889.0,-705,13456.51,Activo
102889.0,-804,12546.07,Activo
102889.0,-461,1174.14,Activo
102889.0,-575,1380.29,Cerrado
102889.0,-253,7874.98,Cerrado
102890.0,-2831,256304.72,Activo
102891.0,-454,8292.93,Cerrado
102891.0,-864,6371.93,Cerrado
102891.0,-714,10342.05,Activo
102891.0,-291,14607.21,Activo
102891.0,-575,9153.94,Activo
102891.0,-792,2883.26,Activo
102891.0,-607,14523.26,Cerrado
102891.0,-343,4113.55,Cerrado
102892.0,-263,13832.36,Activo
102892.0,-861,8116.94,Activo
102892.0,-163,6802.1,Cerrado
102892.0,-47,11718.82,Activo
102893.0,-449,21204.96,Cerrado
102894.0,-889,240428.69,Cerrado
102895.0,-1894,55386.16,Activo
102895.0,-2763,295620.49,Cerrado
102896.0,-863,5378.28,Cerrado
102896.0,-74,2067.1,Activo
102896.0,-718,4315.91,Activo
102896.0,-180,3668.37,Cerrado
102896.0,-202,5712.96,Cerrado
102896.0,-35,13219.36,Cerrado
102896.0,-982,8280.7,Activo
102896.0,-639,10871.93,Activo
102897.0,-1324,277324.77,Activo
102898.0,-590,8823.06,Activo
102898.0,-714,5968.34,Activo
102898.0,-176,4296.08,Activo
102898.0,-874,5947.92,Activo
102898.0,-554,10573.45,Activo
102899.0,-879,70020.76,Cerrado
102900.0,-1206,292369.91,Activo
102900.0,-2469,189817.24,Activo
102900.0,-2973,58312.64,Cerrado
102901.0,-2102,150446.94,Activo
102902.0,-432,6748.0,Activo
102902.0,-336,1650.66,Activo
102902.0,-479,10205.9,Activo
102902.0,-320,3551.06,Activo
102903.0,-849,13313.7,Cerrado
102903.0,-773,2436.57,Activo
102903.0,-226,14181.56,Activo
102903.0,-189,2646.11,Activo
102903.0,-752,6866.53,Cerrado
102903.0,-585,14347.31,Activo
102903.0,-237,5698.72,Activo
102903.0,-773,2536.74,Activo
102904.0,-64,4920.11,Activo
102904.0,-366,7370.74,Activo
102904.0,-715,5071.22,Cerrado
102904.0,-557,4248.19,Activo
102905.0,-519,145291.62,Cerrado
102905.0,-800,119118.45,Activo
102906.0,-845,76944.08,Activo
102906.0,-2351,69514.75,Activo
102906.0,-128,182092.55,Activo
102907.0,-1000,166210.49,Activo
102907.0,-1226,235367.85,Cerrado
102908.0,-1085,163012.93,Activo
102908.0,-1090,183162.13,Activo
102908.0,-1556,93006.46,Activo
102909.0,-839,104390.44,Cerrado
102909.0,-2205,175880.25,Activo
102910.0,-2904,90016.74,Cerrado
102911.0,-464,3912.04,Activo
102911.0,-845,5020.07,Cerrado
102911.0,-840,2643.35,Cerrado
102911.0,-752,11648.24,Activo
102911.0,-483,14918.7,Cerrado
102911.0,-600,3033.31,Activo
102911.0,-984,4079.88,Activo
102911.0,-825,14269.28,Activo
102912.0,-869,104922.83,Activo
102913.0,-322,273451.34,Activo
102913.0,-1324,54503.11,Activo
102913.0,-1694,81881.22,Activo
102914.0,-727,11748.88,Cerrado
102914.0,-984,5162.47,Activo
102914.0,-133,2731.78,Activo
102914.0,-709,6440.02,Activo
102914.0,-696,14372.74,Cerrado
102914.0,-373,4503.85,Activo
102914.0,-88,10883.43,Cerrado
102915.0,-70,7392.38,Activo
102915.0,-329,5982.37,Cerrado
102915.0,-132,2669.54,Activo
102915.0,-749,6042.38,Activo
102915.0,-888,7522.33,Activo
102915.0,-792,14875.49,Activo
102916.0,-1174,192951.23,Activo
102916.0,-585,214578.56,Activo
102917.0,-105,6691.08,Cerrado
102917.0,-607,7447.52,Activo
102917.0,-591,2329.9,Cerrado
102917.0,-710,7459.64,Activo
102918.0,-195,5394.08,Activo
102918.0,-779,12976.42,Activo
102918.0,-943,13886.49,Activo
102918.0,-820,1437.87,Activo
102919.0,-1716,55129.97,Cerrado
102919.0,-1424,205935.41,Activo
102919.0,-2924,146340.83,Activo
102920.0,-2802,270233.13,Activo
102920.0,-813,227968.5,Cerrado
102920.0,-1964,88305.3,Activo
102921.0,-920,108851.52,Activo
102921.0,-507,180165.02,Activo
102922.0,-223,226373.72,Cerrado
102922.0,-403,39625.22,Cerrado
102922.0,-1984,34451.86,Cerrado
102923.0,-286,223635.3,Cerrado
102923.0,-1527,85140.98,Activo
102924.0,-510,7902.1,Cerrado
102924.0,-873,3683.0,Activo
102924.0,-321,9551.7,Activo
102924.0,-17,6268.01,Cerrado
102924.0,-705,3568.0,Cerrado
102924.0,-881,11683.7,Activo
102925.0,-1021,168143.26,Activo
102925.0,-912,267728.19,Activo
102926.0,-102,3220.21,Cerrado
102926.0,-420,8609.5,Activo
102926.0,-921,14136.09,Cerrado
102926.0,-172,10549.73,Cerrado
102927.0,-697,31582.53,Activo
102927.0,-2499,24618.94,Activo
102928.0,-687,7676.76,Cerrado
102928.0,-158,8694.05,Activo
102928.0,-89,3964.92,Activo
102928.0,-278,11252.64,Cerrado
102928.0,-935,3755.76,Cerrado
102928.0,-94,11397.64,Activo
102928.0,-978,5126.2,Cerrado
102929.0,-264,237221.46,Cerrado
102929.0,-2719,218392.2,Cerrado
102929.0,-1200,84539.15,Cerrado
102930.0,-984,11281.05,Activo
102930.0,-873,14364.12,Cerrado
102930.0,-771,8731.95,Cerrado
102930.0,-407,5235.33,Activo
102931.0,-505,103408.81,Activo
102932.0,-405,10880.13,Activo
102932.0,-222,8023.97,Cerrado
102932.0,-122,2019.63,Cerrado
102932.0,-913,12179.74,Cerrado
102932.0,-417,1493.08,Activo
102932.0,-250,5598.52,Activo
102932.0,-232,6969.11,Activo
102933.0,-1619,156718.01,Cerrado
102934.0,-719,10064.84,Activo
102934.0,-885,6524.92,Activo
102934.0,-264,2354.93,Activo
102934.0,-184,5068.21,Cerrado
102935.0,-260,2978.88,Activo
102935.0,-267,5820.32,Activo
102935.0,-811,12848.89,Activo
102935.0,-281,2639.11,Activo
102935.0,-208,7791.75,Cerrado
102935.0,-659,9979.01,Cerrado
102935.0,-544,2637.33,Activo
102935.0,-862,9349.91,Activo
102936.0,-682,1545.03,Cerrado
102936.0,-624,2594.36,Activo
102936.0,-185,12275.56,Activo
102936.0,-951,7774.92,Cerrado
102936.0,-378,8897.59,Activo
102936.0,-782,7195.73,Activo
102936.0,-680,1329.43,Activo
102937.0,-2495,214976.33,Activo
102937.0,-478,74954.97,Activo
102938.0,-742,8065.21,Activo
102938.0,-453,9855.35,Activo
102938.0,-891,4410.47,Cerrado
102938.0,-810,1411.37,Cerrado
102938.0,-760,5269.34,Cerrado
102939.0,-1661,137232.1,Activo
102940.0,-1259,180127.02,Activo
102941.0,-616,288860.96,Activo
102942.0,-491,4467.02,Activo
102942.0,-500,1964.27,Cerrado
102942.0,-705,6733.92,Activo
102942.0,-324,2650.33,Activo
102942.0,-499,1392.62,Activo
102942.0,-881,4140.63,Activo
102942.0,-785,11842.8,Cerrado
102942.0,-736,7644.47,Cerrado
102943.0,-900,6458.34,Activo
102943.0,-649,14863.93,Cerrado
102943.0,-952,6670.7,Activo
102943.0,-576,8216.03,Activo
102943.0,-128,2009.75,Cerrado
102943.0,-927,1198.9,Activo
102943.0,-265,8016.72,Cerrado
102944.0,-514,9538.97,Activo
102944.0,-23,13598.95,Activo
102944.0,-399,7890.37,Cerrado
102944.0,-614,2466.57,Activo
102944.0,-115,9485.42,Activo
102944.0,-718,3582.88,Cerrado
102944.0,-234,13975.1,Cerrado
102944.0,-553,14146.32,Activo
102945.0,-542,9747.31,Activo
102945.0,-369,11409.18,Cerrado
102945.0,-61,14631.4,Cerrado
102945.0,-825,14728.57,Cerrado
102945.0,-437,4503.01,Cerrado
102945.0,-460,6260.72,Activo
102945.0,-560,1451.65,Activo
102945.0,-104,7243.18,Cerrado
102946.0,-248,8234.0,Cerrado
102946.0,-292,4474.37,Activo
102946.0,-196,14878.15,Activo
102946.0,-151,6433.79,Activo
102946.0,-118,11955.58,Activo
102947.0,-405,12277.98,Activo
102947.0,-540,4566.94,Cerrado
102947.0,-980,8609.05,Activo
102947.0,-923,11526.42,Activo
102947.0,-46,7858.68,Activo
102948.0,-716,151654.96,Cerrado
102948.0,-477,193447.05,Cerrado
102948.0,-1071,210511.3,Activo
102949.0,-481,3740.84,Activo
102949.0,-99,11166.86,Activo
102949.0,-90,7600.44,Cerrado
102949.0,-552,11025.34,Activo
102949.0,-957,6213.02,Activo
102949.0,-595,8943.78,Cerrado
102950.0,-459,131248.4,Activo
102951.0,-538,9067.0,Cerrado
102951.0,-760,1572.7,Activo
102951.0,-526,5288.34,Cerrado
102951.0,-150,14940.41,Cerrado
102951.0,-899,5720.3,Activo
102951.0,-598,1350.26,Cerrado
102951.0,-848,7502.02,Cerrado
102951.0,-710,3872.11,Activo
102952.0,-639,2850.18,Activo
102952.0,-524,1217.84,Cerrado
102952.0,-294,6871.15,Cerrado
102952.0,-619,4665.82,Cerrado
102952.0,-489,1235.19,Cerrado
102953.0,-297,105792.26,Activo
102953.0,-672,253871.37,Activo
102954.0,-495,4611.04,Cerrado
102954.0,-162,3747.06,Cerrado
102954.0,-763,12569.3,Activo
102954.0,-658,1084.59,Activo
102954.0,-379,13829.49,Activo
102955.0,-138,4624.31,Activo
102955.0,-507,14249.4,Activo
102955.0,-992,6680.93,Cerrado
102955.0,-749,12551.01,Cerrado
102956.0,-208,209950.53,Activo
