ID_CLIENTE,TARGET,FLAG_INFORMAL,INGRESO_NOMINAL_MXN,INGRESO_REAL_AJUSTADO_MXN,MONTO_CREDITO_MXN,SCORE_EXTERNO_1,SCORE_EXTERNO_2,EDAD_ANIOS
102414,0,0,22634.45,21759.71,35789.72,0.4295,0.5991,32
102415,0,0,23088.13,22195.85,143697.99,0.8246,0.3671,39
102416,0,0,26058.93,25051.85,322219.9,0.6531,0.1417,37
102417,0,0,28549.65,27446.31,197235.28,0.3817,0.1218,43
102418,0,1,5000.0,4806.77,473311.5,0.2254,0.2641,22
102419,0,1,5884.35,5656.94,202058.16,0.6006,0.0904,37
102420,0,0,20547.54,19753.46,411156.64,0.5509,0.387,30
102421,0,0,21639.04,20802.77,299399.62,0.2393,0.4469,20
102422,0,1,12646.49,12157.75,359189.46,0.7888,0.1444,42
102423,0,1,13259.25,12746.83,66268.95,0.6326,0.5972,23
102424,0,1,12695.28,12204.65,271845.4,0.2918,0.3377,36
102425,0,1,23094.12,22201.62,387855.88,0.7927,0.63,56
102426,0,0,24957.36,23992.85,51434.14,0.6871,0.2887,58
102427,0,0,21308.26,20484.77,350939.28,0.4299,0.3341,60
102428,0,0,26555.92,25529.63,293967.52,0.3434,0.7627,62
102429,0,1,11153.41,10722.37,455684.88,0.7609,0.306,24
102430,0,1,11896.86,11437.09,90583.12,0.3982,0.3367,30
102431,0,0,23081.66,22189.64,424477.74,0.8521,0.1333,64
102432,0,0,22193.0,21335.32,44613.59,0.4032,0.2768,63
102433,0,1,7249.21,6969.05,305611.04,0.6005,0.3043,25
102434,0,0,26091.57,25083.22,446798.1,0.5219,0.3587,20
102435,0,1,13965.21,13425.51,30192.06,0.2617,0.262,64
102436,0,1,7778.8,7478.18,56527.01,0.3018,0.67,36
102437,0,1,10696.42,10283.05,392927.91,0.1645,0.3821,50
102438,0,1,7059.85,6787.01,24082.81,0.3315,0.2644,62
102439,1,1,20342.65,19556.48,76162.93,0.3367,0.3348,34
102440,0,0,24588.02,23637.78,405627.8,0.236,0.6667,30
102441,0,1,15377.84,14783.54,54148.26,0.5189,0.6781,38
102442,0,1,10137.91,9746.12,153040.62,0.6455,0.1419,46
102443,0,0,23740.34,22822.86,274856.17,0.8132,0.2199,63
102444,0,1,12536.54,12052.04,283393.4,0.4694,0.6289,43
102445,0,1,6553.91,6300.63,164377.31,0.3909,0.4594,29
102446,0,1,16877.89,16225.62,235103.26,0.6416,0.3209,52
102447,0,0,23224.63,22327.09,250744.28,0.6077,0.6079,37
102448,0,1,8336.53,8014.35,190809.24,0.5576,0.419,29
102449,0,1,7301.25,7019.08,129274.23,0.6976,0.5397,44
102450,0,1,7845.88,7542.66,280442.23,0.4304,0.4037,22
102451,0,1,6053.6,5819.65,94207.06,0.3608,0.6111,48
102452,0,1,11624.5,11175.25,124758.72,0.6036,0.2549,30
102453,0,1,12870.51,12373.11,484833.52,0.2795,0.5194,50
102454,0,1,6598.56,6343.55,494614.13,0.7712,0.4359,31
102455,0,1,6629.94,6373.72,325163.56,0.7825,0.3699,52
102456,0,1,10691.47,10278.29,81060.18,0.405,0.165,31
102457,0,1,8559.25,8228.47,456238.08,0.1441,0.3706,46
102458,0,1,5411.42,5202.29,100305.08,0.643,0.594,59
102459,0,0,30453.78,29276.85,142585.6,0.8861,0.4974,40
102460,0,1,15858.32,15245.45,474351.91,0.3827,0.6945,61
102461,0,1,5000.0,4806.77,247279.38,0.7294,0.3634,51
102462,0,1,16545.46,15906.04,352737.03,0.3475,0.6863,21
102463,1,1,12686.35,12196.07,17799.24,0.2563,0.182,53
102464,0,1,5371.31,5163.72,87193.15,0.283,0.5987,32
102465,1,1,14748.73,14178.75,77208.1,0.7096,0.1623,25
102466,0,0,26484.68,25461.14,355583.8,0.8311,0.7692,33
102467,0,1,5000.0,4806.77,68574.45,0.3696,0.095,43
102468,0,0,24966.05,24001.2,133472.31,0.7914,0.1874,58
102469,0,0,23989.02,23061.93,16154.76,0.304,0.649,44
102470,0,0,21463.37,20633.89,290393.7,0.1732,0.3531,63
102471,0,0,29800.21,28648.54,137112.93,0.842,0.2166,62
102472,0,1,7830.56,7527.94,196575.89,0.5031,0.3937,63
102473,0,1,13915.49,13377.71,318582.25,0.8147,0.3205,59
102474,0,1,11525.46,11080.04,287685.22,0.8391,0.5257,20
102475,0,1,10142.57,9750.6,221808.11,0.8006,0.4284,45
102476,0,0,26444.87,25422.87,188354.81,0.6446,0.8181,61
102477,0,0,24183.37,23248.77,320749.27,0.675,0.4227,61
102478,0,0,21698.91,20860.33,158052.71,0.1369,0.6415,61
102479,0,1,18090.7,17391.56,414383.74,0.7247,0.6543,33
102480,0,1,10946.49,10523.45,47524.18,0.5564,0.6839,39
102481,0,1,18476.38,17762.34,25317.98,0.8954,0.4901,48
102482,0,0,31902.16,30669.26,231187.93,0.3683,0.56,58
102483,0,0,22730.21,21851.77,144444.4,0.68,0.8873,36
102484,0,0,28797.93,27684.99,240827.17,0.665,0.1446,22
102485,1,1,6141.28,5903.94,234574.67,0.3335,0.6719,48
102486,0,1,14484.27,13924.51,21784.21,0.6358,0.3288,35
102487,0,1,10454.07,10050.06,481403.24,0.2518,0.3949,57
102488,0,1,15885.93,15272.0,89818.15,0.6056,0.4647,32
102489,0,1,8808.08,8467.68,451865.71,0.5804,0.6608,45
102490,0,1,5481.23,5269.4,365382.87,0.1987,0.1654,56
102491,0,0,23728.24,22811.23,191299.61,0.7751,0.8335,55
102492,0,1,6070.72,5836.11,303648.51,0.67,0.2245,44
102493,0,1,5000.0,4806.77,455530.79,0.2574,0.6972,30
102494,0,1,6553.08,6299.83,20338.19,0.6349,0.3517,49
102495,0,1,6830.88,6566.89,284684.11,0.25,0.6736,38
102496,0,0,31461.53,30245.65,464880.33,0.2455,0.2318,60
102497,0,1,18330.65,17622.24,297750.39,0.68,0.6645,58
102498,0,1,16102.63,15480.33,270483.64,0.4271,0.6182,47
102499,0,1,8119.26,7805.48,322716.03,0.1091,0.5623,37
102500,0,0,31203.97,29998.05,427735.11,0.8285,0.6426,23
102501,0,1,6439.35,6190.49,37509.55,0.5478,0.4132,52
102502,0,0,23710.61,22794.28,463963.55,0.4962,0.369,51
102503,0,0,24388.06,23445.55,477160.97,0.4125,0.2139,39
102504,0,0,20836.3,20031.05,404757.08,0.2714,0.7002,40
102505,0,0,24780.5,23822.82,137053.21,0.1616,0.4732,30
102506,1,1,5000.0,4806.77,267140.93,0.6574,0.3378,40
102507,0,0,26100.0,25091.33,106831.4,0.45,0.6738,44
102508,0,0,29673.3,28526.53,92840.19,0.3685,0.6307,57
102509,0,1,9673.74,9299.89,148181.76,0.4003,0.1502,63
102510,0,0,29562.49,28420.0,478633.94,0.4329,0.1944,26
102511,0,0,26221.01,25207.66,246899.02,0.7797,0.8582,22
102512,0,0,24269.78,23331.84,348969.45,0.1082,0.5,54
102513,0,1,9163.79,8809.65,293812.31,0.1457,0.1534,20
102514,0,1,10541.88,10134.48,369934.59,0.2099,0.4672,21
102515,0,0,21326.22,20502.04,286720.68,0.4052,0.5649,31
102516,0,1,14376.26,13820.67,288407.7,0.8277,0.5089,38
102517,0,0,22101.61,21247.46,87653.08,0.5458,0.2131,26
102518,0,1,13794.45,13261.35,256760.54,0.2551,0.3778,42
102519,0,0,23662.07,22747.62,336325.82,0.132,0.1378,28
102520,0,0,21528.13,20696.15,12863.72,0.631,0.5677,26
102521,0,1,18572.62,17854.85,236893.92,0.5717,0.3564,54
102522,0,0,23789.71,22870.33,209791.67,0.604,0.8239,47
102523,0,0,24905.32,23942.82,460711.13,0.5519,0.7011,58
102524,0,0,25320.65,24342.1,480122.41,0.7058,0.3525,45
102525,0,0,27436.87,26376.53,483785.56,0.2284,0.7748,58
102526,0,1,13824.35,13290.09,46755.77,0.2575,0.6468,63
102527,0,1,11894.54,11434.86,465109.29,0.2479,0.6441,21
102528,0,1,10177.31,9784.0,331100.8,0.4329,0.1314,44
102529,0,0,30591.75,29409.49,481257.19,0.4684,0.509,52
102530,1,1,10419.87,10017.18,268172.59,0.5214,0.2052,25
102531,0,0,28275.19,27182.46,25657.83,0.7425,0.5974,45
102532,0,0,27131.43,26082.89,415210.88,0.475,0.7659,61
102533,0,0,19728.42,18965.99,357518.02,0.896,0.8835,49
102534,0,0,24314.52,23374.85,53774.09,0.3123,0.3326,30
102535,0,0,27999.14,26917.07,354426.68,0.2876,0.5794,55
102536,0,1,11150.62,10719.69,77049.2,0.7746,0.596,53
102537,0,1,14511.87,13951.04,98630.03,0.1084,0.4518,64
102538,0,0,20705.2,19905.02,442039.69,0.7686,0.8562,46
102539,0,1,14577.53,14014.16,316022.54,0.1531,0.0994,38
102540,0,1,17723.72,17038.76,484012.71,0.8879,0.169,62
102541,0,0,18395.24,17684.33,239241.77,0.8609,0.4437,55
102542,0,0,27801.82,26727.38,105835.03,0.6106,0.5808,39
102543,0,1,15831.02,15219.21,385599.02,0.1708,0.1836,38
102544,0,1,18414.09,17702.45,280309.55,0.3166,0.4622,62
102545,0,1,11826.88,11369.82,441163.33,0.7795,0.4493,33
102546,0,1,12487.38,12004.79,22312.41,0.4259,0.5114,45
102547,0,0,22746.86,21867.78,398510.7,0.4115,0.8047,43
102548,0,1,12929.01,12429.35,232894.62,0.3431,0.1986,54
102549,0,1,5000.0,4806.77,39911.9,0.1997,0.5333,58
102550,0,0,22427.71,21560.96,22655.59,0.8275,0.3055,25
102551,0,1,14910.02,14333.8,491498.32,0.293,0.1073,47
102552,0,0,25788.65,24792.02,165088.92,0.4942,0.5643,56
102553,0,0,24093.29,23162.17,183074.63,0.2792,0.8068,41
102554,0,0,25494.12,24508.87,134465.32,0.4899,0.2689,28
102555,0,0,24461.21,23515.87,343139.46,0.2897,0.8915,45
102556,0,0,27989.67,26907.97,345210.07,0.2978,0.8201,46
102557,0,0,29946.1,28788.79,412730.03,0.8209,0.5422,36
102558,0,0,28033.27,26949.88,30856.95,0.7711,0.6478,27
102559,0,1,10554.81,10146.9,352018.9,0.7505,0.6094,52
102560,0,0,30992.86,29795.1,17368.08,0.854,0.2163,46
102561,1,0,26291.39,25275.32,165567.26,0.6143,0.569,54
102562,0,0,24325.74,23385.63,58504.05,0.2789,0.3048,32
102563,0,1,17101.31,16440.41,368727.13,0.7518,0.2201,22
102564,0,0,25877.6,24877.52,205075.76,0.5156,0.5482,52
102565,0,0,21405.68,20578.43,335569.06,0.6856,0.4534,47
102566,0,1,12107.98,11640.05,355029.19,0.1594,0.1355,46
102567,0,0,22388.63,21523.39,98366.57,0.3659,0.7901,48
102568,0,0,20422.6,19633.34,88963.98,0.2749,0.7129,50
102569,0,1,10645.43,10234.02,228422.76,0.3974,0.5762,35
102570,0,0,23768.51,22849.94,127568.84,0.5297,0.8723,36
102571,0,1,5000.0,4806.77,91507.24,0.7404,0.3988,26
102572,1,1,6601.23,6346.12,156752.81,0.7914,0.2052,56
102573,0,0,23808.41,22888.3,309121.5,0.8699,0.2519,42
102574,1,1,11572.79,11125.54,20007.58,0.6722,0.3265,23
102575,0,0,26261.54,25246.62,264426.52,0.8119,0.1178,39
102576,0,1,12360.32,11882.63,220174.63,0.3103,0.4305,47
102577,0,1,14881.42,14306.31,30526.47,0.8424,0.1998,48
102578,0,1,16994.3,16337.53,239848.74,0.6471,0.3427,47
102579,0,1,5000.0,4806.77,283225.53,0.245,0.529,46
102580,0,0,25764.52,24768.81,216337.76,0.4636,0.2398,25
102581,0,0,23064.74,22173.37,157688.3,0.3706,0.4503,55
102582,0,1,6972.66,6703.19,222112.34,0.1109,0.5879,33
102583,0,1,9720.32,9344.67,177379.41,0.7358,0.3778,61
102584,1,1,13611.91,13085.86,468088.87,0.3096,0.273,31
102585,0,1,10020.71,9633.45,35256.19,0.7237,0.6185,61
102586,0,0,23738.13,22820.74,374705.49,0.815,0.8048,32
102587,0,0,26429.29,25407.89,36482.46,0.8184,0.2406,27
102588,0,1,18628.62,17908.69,357259.11,0.4398,0.2381,23
102589,0,0,20316.83,19531.66,89131.45,0.4631,0.7724,46
102590,0,1,15818.33,15207.01,194991.65,0.3553,0.2349,24
102591,0,0,24407.36,23464.1,259306.63,0.8203,0.3636,18
102592,0,0,24113.8,23181.89,282193.06,0.7443,0.1534,28
102593,0,1,7588.51,7295.25,161096.0,0.211,0.5123,24
102594,0,1,11515.19,11070.17,332158.87,0.2541,0.6921,59
102595,0,1,16923.32,16269.3,379954.59,0.182,0.4116,53
102596,0,0,24775.25,23817.78,171488.49,0.1192,0.8804,49
102597,0,0,24689.97,23735.79,394538.11,0.8555,0.6057,54
102598,0,0,22949.09,22062.19,62895.02,0.3504,0.2124,25
102599,1,1,10760.49,10344.63,401524.1,0.8282,0.3088,51
102600,0,0,22451.3,21583.64,53441.67,0.6759,0.8558,21
102601,0,1,5000.0,4806.77,146078.56,0.6717,0.1509,54
102602,0,1,10921.02,10498.97,111601.97,0.3476,0.4769,39
102603,0,0,21247.37,20426.24,264989.73,0.4654,0.7028,54
102604,0,0,21772.65,20931.22,367176.67,0.3962,0.7806,32
102605,0,0,28469.82,27369.57,290680.73,0.3135,0.3619,37
102606,0,1,15849.99,15237.45,340106.17,0.481,0.2754,46
102607,0,0,25857.09,24857.81,341821.33,0.7867,0.7423,63
102608,0,1,14929.38,14352.41,492389.1,0.3845,0.4326,62
102609,0,0,29772.0,28621.42,41080.79,0.6714,0.7881,18
102610,0,1,14720.1,14151.22,209631.87,0.6714,0.2386,25
102611,0,0,21769.61,20928.29,169292.97,0.6228,0.3247,18
102612,0,1,20518.54,19725.57,175728.12,0.7608,0.4281,24
102613,0,0,24025.0,23096.52,387480.67,0.4626,0.863,56
102614,0,0,20575.88,19780.7,174463.99,0.452,0.7356,27
102615,0,0,23048.0,22157.28,97077.68,0.4964,0.6146,19
102616,0,0,25403.3,24421.55,384260.74,0.1971,0.3915,44
102617,1,1,21725.7,20886.08,67297.94,0.3427,0.4194,27
102618,0,0,28991.33,27870.92,293420.39,0.385,0.4882,43
102619,0,1,12000.51,11536.74,117291.13,0.698,0.3079,40
102620,0,1,12652.49,12163.51,262061.78,0.5202,0.5526,31
102621,0,1,5215.28,5013.73,141567.31,0.8525,0.2719,62
102622,0,0,28592.25,27487.26,58103.43,0.8475,0.2294,19
102623,0,1,12277.32,11802.84,49920.5,0.5101,0.4303,34
102624,0,1,5014.2,4820.42,119541.6,0.2608,0.1389,28
102625,0,0,25774.0,24777.93,496197.32,0.2502,0.3423,55
102626,0,0,25282.93,24305.83,143374.12,0.5293,0.8081,21
102627,0,1,7912.35,7606.56,373637.46,0.8121,0.1458,24
102628,0,1,6891.89,6625.54,342624.92,0.5831,0.137,39
102629,0,1,10205.7,9811.29,318605.5,0.8714,0.3534,38
102630,0,1,17119.77,16458.16,481993.76,0.8347,0.5546,32
102631,0,0,21962.14,21113.39,129387.76,0.7756,0.392,35
102632,0,1,18133.31,17432.52,23249.41,0.8846,0.3943,61
102633,0,1,19511.36,18757.31,80266.95,0.881,0.6119,62
102634,1,0,20295.85,19511.49,484017.17,0.2531,0.3007,30
102635,0,1,16985.73,16329.3,417321.17,0.3291,0.1998,52
102636,0,1,11596.0,11147.85,11489.0,0.5009,0.1202,53
102637,0,1,7128.76,6853.26,312761.04,0.8883,0.7196,64
102638,0,1,14591.91,14027.99,281051.45,0.1324,0.2966,52
102639,1,1,9093.81,8742.37,103120.85,0.1636,0.2355,62
102640,0,0,27004.28,25960.66,177556.28,0.8169,0.5409,64
102641,0,1,10279.45,9882.18,221188.49,0.8576,0.2183,21
102642,0,0,29345.34,28211.25,149395.98,0.6909,0.6778,55
102643,0,1,18863.23,18134.24,65138.11,0.723,0.2225,57
102644,0,1,22035.98,21184.37,48282.37,0.7806,0.6953,46
102645,0,0,24559.23,23610.11,212441.97,0.6595,0.5726,39
102646,0,1,16485.31,15848.21,82662.41,0.1037,0.1791,63
102647,0,0,23870.76,22948.24,59721.06,0.5419,0.2383,32
102648,0,0,22555.35,21683.66,275774.47,0.5745,0.5234,58
102649,0,1,9078.5,8727.65,314717.06,0.7899,0.4016,50
102650,0,1,7549.7,7257.93,458543.47,0.5434,0.6289,25
102651,0,0,26603.61,25575.48,452090.51,0.1542,0.1459,43
102652,0,0,26019.19,25013.64,288386.29,0.5091,0.7034,56
102653,0,0,21843.26,20999.09,493208.35,0.8514,0.4462,41
102654,0,0,25384.6,24403.57,85128.62,0.8038,0.5203,50
102655,0,1,8634.07,8300.39,112402.21,0.7978,0.664,18
102656,0,0,23975.78,23049.21,350591.03,0.8067,0.5417,39
102657,0,0,30663.13,29478.11,273835.33,0.7413,0.7757,41
102658,0,0,26738.92,25705.55,475659.74,0.1381,0.1742,43
102659,0,0,21247.5,20426.36,27103.18,0.7178,0.5442,41
102660,0,0,23868.82,22946.37,157202.91,0.2666,0.4365,59
102661,0,0,25694.33,24701.33,441186.85,0.2344,0.4709,24
102662,0,1,17042.42,16383.79,198129.13,0.5053,0.2807,50
102663,0,1,6155.31,5917.43,310240.11,0.688,0.499,23
102664,0,1,6515.77,6263.95,336606.68,0.31,0.3963,44
102665,0,0,19689.35,18928.42,346788.28,0.413,0.8475,64
102666,0,0,20959.98,20149.95,62172.56,0.3322,0.2916,47
102667,0,0,22577.53,21704.99,329239.82,0.6343,0.8408,56
102668,0,1,9339.31,8978.38,336282.54,0.1711,0.4363,27
102669,0,1,17999.47,17303.86,163424.09,0.8721,0.4788,41
102670,0,1,9130.05,8777.2,46796.46,0.376,0.6776,29
102671,0,0,22536.54,21665.59,233597.28,0.3981,0.1048,57
102672,0,0,22907.16,22021.88,283697.78,0.3023,0.3857,20
102673,0,1,14551.27,13988.92,437614.74,0.5697,0.6023,43
102674,0,0,28207.66,27117.53,385306.07,0.1543,0.1618,24
102675,1,1,14449.73,13891.3,397134.28,0.1698,0.5057,50
102676,0,0,20872.1,20065.47,452730.21,0.1966,0.2194,56
102677,0,0,24792.01,23833.89,143981.24,0.2537,0.3317,40
102678,0,0,23744.41,22826.78,293984.7,0.4963,0.6081,28
102679,0,1,13113.33,12606.55,435284.59,0.5278,0.1907,61
102680,0,1,13619.57,13093.22,277676.9,0.6719,0.384,47
102681,0,1,10381.33,9980.13,303829.11,0.8353,0.1976,33
102682,0,0,26001.59,24996.72,415216.21,0.2438,0.4622,28
102683,1,1,11360.22,10921.19,72138.54,0.8219,0.3765,48
102684,0,0,24781.46,23823.75,273177.69,0.4583,0.8014,31
102685,0,1,14324.72,13771.12,65175.72,0.7534,0.3677,20
102686,0,0,30285.93,29115.49,319607.81,0.1959,0.2397,44
102687,0,0,24141.52,23208.54,314047.31,0.3557,0.5954,33
102688,0,0,27930.34,26850.93,355727.68,0.3072,0.7511,35
102689,0,0,22253.45,21393.43,188308.31,0.2138,0.3242,44
102690,1,1,12467.75,11985.92,129863.33,0.1103,0.5423,53
102691,0,0,26541.04,25515.33,191671.15,0.1292,0.4055,48
102692,0,1,15507.37,14908.07,287987.21,0.3851,0.4128,60
102693,0,1,13509.83,12987.72,55573.25,0.3961,0.3164,60
102694,0,1,20429.43,19639.91,211200.4,0.3188,0.3052,58
102695,0,0,25070.54,24101.65,450981.09,0.8101,0.2166,38
102696,1,1,10780.8,10364.16,340347.73,0.2864,0.3384,46
102697,0,0,21235.45,20414.78,181458.14,0.7589,0.4165,27
102698,0,1,9060.71,8710.55,280552.83,0.1761,0.7047,59
102699,0,0,24170.97,23236.85,363976.03,0.705,0.4508,18
102700,0,1,16103.03,15480.71,205422.67,0.4908,0.144,54
102701,0,1,5817.02,5592.21,125266.45,0.7519,0.6047,28
102702,0,0,27080.91,26034.33,205795.96,0.3178,0.4959,60
102703,0,0,27399.85,26340.94,237339.25,0.7371,0.4115,37
102704,0,0,25436.92,24453.87,336485.21,0.7335,0.2537,63
102705,0,0,23703.83,22787.76,52828.45,0.6196,0.6631,61
102706,0,0,29442.23,28304.4,98521.11,0.2751,0.7286,60
102707,0,1,8292.99,7972.49,419830.48,0.8942,0.5917,52
102708,0,0,26633.02,25603.75,395237.47,0.8226,0.1354,41
102709,0,1,13316.4,12801.77,121785.79,0.3164,0.1166,22
102710,0,1,11116.63,10687.01,195857.15,0.286,0.3456,37
102711,0,0,22807.23,21925.81,33361.56,0.6711,0.7026,30
102712,0,0,23691.61,22776.02,385839.81,0.1171,0.6951,45
102713,0,1,11151.99,10721.01,35425.29,0.8769,0.5186,26
102714,0,1,5000.0,4806.77,60830.59,0.5485,0.2859,63
102715,0,0,26026.51,25020.68,265187.88,0.3751,0.5507,62
102716,0,0,23349.5,22447.13,470476.61,0.116,0.4754,39
102717,0,0,27445.47,26384.8,29211.3,0.3833,0.2037,31
102718,0,1,8069.42,7757.57,398856.56,0.8567,0.2921,29
102719,0,0,25258.97,24282.8,360533.23,0.3419,0.1676,60
102720,0,0,25007.43,24040.99,219500.12,0.4224,0.8147,24
102721,0,1,14852.41,14278.42,343065.02,0.2255,0.5829,54
102722,0,1,14512.97,13952.09,200652.53,0.3166,0.3779,51
102723,0,0,26340.15,25322.2,287944.39,0.4809,0.734,48
102724,0,0,26576.21,25549.14,141221.54,0.6443,0.6004,58
102725,0,1,11130.33,10700.18,55427.97,0.8281,0.6224,59
102726,0,0,25242.06,24266.55,107883.23,0.1812,0.1308,51
102727,0,0,22339.01,21475.68,72721.32,0.1945,0.2167,47
102728,0,1,8022.15,7712.12,344132.82,0.8016,0.1997,23
102729,0,0,22938.72,22052.22,248041.98,0.5624,0.5439,60
102730,0,1,9724.01,9348.21,353541.25,0.8716,0.5338,37
102731,0,0,26465.67,25442.86,54889.11,0.2641,0.3743,33
102732,1,1,13068.88,12563.82,71891.73,0.1428,0.1417,58
102733,0,1,8749.1,8410.98,175610.44,0.376,0.5843,57
102734,0,1,5000.0,4806.77,387432.22,0.7518,0.2938,49
102735,0,0,24014.12,23086.06,194881.53,0.6355,0.7896,42
102736,0,1,10249.79,9853.67,465083.0,0.2721,0.6573,33
102737,1,1,10619.38,10208.98,62735.11,0.5959,0.2954,39
102738,0,0,25930.1,24928.0,167082.91,0.5517,0.5598,50
102739,0,1,9307.47,8947.77,381617.47,0.1195,0.1011,27
102740,0,1,13764.29,13232.35,22140.92,0.465,0.2071,40
102741,0,1,17843.4,17153.82,434255.77,0.3767,0.6037,35
102742,0,1,12079.33,11612.51,408309.24,0.4995,0.2344,38
102743,0,1,16896.31,16243.32,365168.49,0.1774,0.2209,49
102744,0,1,11385.59,10945.58,351284.12,0.8233,0.232,31
102745,0,1,13171.12,12662.11,58421.13,0.6746,0.6702,58
102746,0,0,25585.96,24597.16,385952.0,0.7164,0.4531,31
102747,0,1,5000.0,4806.77,12497.81,0.2026,0.0903,38
102748,0,0,17066.74,16407.18,485822.1,0.6641,0.3168,56
102749,0,0,27748.78,26676.39,477503.65,0.3119,0.4119,21
102750,0,0,21588.12,20753.82,419376.1,0.2618,0.2709,20
102751,0,0,28543.51,27440.4,89516.63,0.7811,0.569,31
102752,0,0,27140.64,26091.75,283735.95,0.867,0.2138,59
102753,0,1,16720.61,16074.42,82486.55,0.1013,0.5413,45
102754,0,0,34234.0,32910.98,19478.95,0.7279,0.2128,64
102755,0,1,10587.52,10178.35,204817.28,0.8426,0.1679,33
102756,0,1,14609.78,14045.16,435238.12,0.5042,0.4028,40
102757,0,0,20409.36,19620.61,306536.73,0.6651,0.8148,54
102758,0,1,15365.64,14771.81,141217.47,0.246,0.2508,44
102759,0,0,24399.08,23456.14,379213.1,0.8456,0.5693,59
102760,0,1,13913.41,13375.7,138979.06,0.6161,0.5515,55
102761,0,0,22572.01,21699.68,399426.93,0.7165,0.6548,31
102762,0,0,21517.54,20685.97,485176.97,0.6399,0.1448,37
102763,0,1,13323.01,12808.12,280946.45,0.3267,0.5353,59
102764,0,0,23790.18,22870.78,205212.19,0.3361,0.2872,57
102765,0,0,23242.71,22344.46,449408.72,0.6748,0.2932,55
102766,0,0,24799.38,23840.97,300099.95,0.7914,0.7386,50
102767,0,1,12714.36,12223.0,207570.14,0.6752,0.2019,53
102768,0,1,15503.86,14904.69,466982.53,0.5976,0.3391,26
102769,0,0,25646.94,24655.78,319409.27,0.7332,0.4235,60
102770,0,0,24364.72,23423.11,472114.24,0.3132,0.7386,60
102771,0,1,6358.71,6112.97,323309.17,0.4683,0.7117,21
102772,0,1,9092.78,8741.38,244755.25,0.5582,0.279,33
102773,0,1,6769.01,6507.41,424377.25,0.2455,0.5736,50
102774,0,0,29292.64,28160.59,128944.99,0.3225,0.5277,23
102775,0,0,20822.14,20017.44,202969.46,0.6573,0.4379,20
102776,0,0,23841.17,22919.79,47581.12,0.2392,0.5882,59
102777,0,1,15546.79,14945.97,489397.14,0.2434,0.1833,33
102778,0,0,23572.76,22661.76,77908.92,0.7431,0.1536,29
102779,0,1,19833.3,19066.81,478472.23,0.7509,0.591,30
102780,0,0,27506.02,26443.01,12799.42,0.6194,0.6605,31
102781,0,0,24635.47,23683.4,199353.61,0.6964,0.3506,18
102782,0,0,22112.17,21257.61,431174.77,0.5735,0.6771,56
102783,0,0,27852.66,26776.25,437138.12,0.3751,0.4523,29
102784,0,1,11165.03,10733.54,262348.17,0.2284,0.2261,39
102785,0,1,5000.0,4806.77,16829.88,0.5443,0.4076,22
102786,0,0,23187.62,22291.5,348001.81,0.3231,0.5401,44
102787,0,1,14222.92,13673.26,214667.09,0.2839,0.6356,40
102788,0,0,22535.83,21664.9,279948.69,0.1548,0.451,30
102789,0,0,24905.12,23942.63,375036.82,0.1236,0.4279,58
102790,0,0,27497.87,26435.17,469040.13,0.1431,0.5226,52
102791,0,1,16296.9,15667.08,251211.87,0.5406,0.4908,49
102792,1,1,8216.07,7898.55,375906.35,0.1004,0.4549,46
102793,0,1,15799.37,15188.78,235344.31,0.4834,0.543,55
102794,0,0,23826.75,22905.93,250511.21,0.3184,0.8801,62
102795,0,0,25578.16,24589.65,299595.18,0.5887,0.5052,38
102796,0,1,9222.08,8865.68,137438.58,0.5649,0.4879,39
102797,0,1,14412.01,13855.04,100981.18,0.4731,0.4884,46
102798,0,1,12419.97,11939.98,321019.32,0.1379,0.0991,36
102799,0,1,20357.59,19570.84,137081.59,0.6843,0.6235,18
102800,0,0,25217.45,24242.89,262593.5,0.1247,0.5515,52
102801,0,0,26099.82,25091.16,400583.09,0.7694,0.8669,63
102802,0,0,26860.59,25822.53,311660.16,0.2904,0.4091,53
102803,0,1,17237.07,16570.92,224423.77,0.6492,0.2006,37
102804,0,1,7763.99,7463.94,355458.54,0.6374,0.6908,26
102805,0,0,24945.68,23981.62,181055.2,0.6457,0.1008,64
102806,0,0,21362.0,20536.43,160870.62,0.4617,0.3204,31
102807,0,0,23630.73,22717.49,294939.25,0.3045,0.7203,36
102808,0,1,14258.8,13707.75,153938.28,0.8728,0.528,30
102809,0,0,20438.7,19648.82,198927.29,0.3755,0.4892,41
102810,0,1,10655.53,10243.73,437389.2,0.607,0.4697,35
102811,0,1,12494.51,12011.64,63553.04,0.8523,0.3489,43
102812,0,1,12570.85,12085.04,211740.49,0.5896,0.3774,41
102813,0,0,25492.76,24507.55,460716.28,0.1043,0.3669,35
102814,0,0,19892.84,19124.05,292558.42,0.657,0.3937,63
102815,0,0,26530.3,25505.0,89293.88,0.4071,0.7674,35
102816,0,0,25257.58,24281.46,134381.82,0.3039,0.6834,50
102817,0,1,14439.32,13881.29,150169.13,0.2562,0.4092,57
102818,0,0,20715.29,19914.72,338893.56,0.6427,0.8198,25
102819,0,1,16283.28,15653.99,312731.61,0.6852,0.0975,40
102820,0,0,21587.68,20753.39,366604.73,0.5967,0.6864,19
102821,0,1,5376.63,5168.84,48520.72,0.1028,0.3762,22
102822,0,0,21057.34,20243.55,309946.67,0.706,0.2885,62
102823,0,0,25392.54,24411.2,105544.88,0.5342,0.3559,56
