ID_CLIENTE,TIPO_CREDITO,MONTO_SOLICITADO_MXN,SALDO_EN_UDIS,ESTADO_SOLICITUD
102483,Hipotecario,1450500.36,165935.19,Aprobado
102484,Consumo,909512.28,,Aprobado
102484,Hipotecario,1424347.09,162943.29,Aprobado
102485,Auto,1221680.74,,Aprobado
102485,Auto,1320058.36,,Rechazado
102486,Consumo,978922.58,,Aprobado
102487,Auto,879876.4,,Aprobado
102487,Consumo,358296.92,,Aprobado
102488,Consumo,322420.97,,Aprobado
102489,Auto,1462995.57,,Aprobado
102489,Hipotecario,905468.39,103584.3,Aprobado
102489,Hipotecario,247566.7,28321.28,Cancelado
102490,Auto,208145.21,,Aprobado
102490,Consumo,1403381.6,,Aprobado
102491,Consumo,653738.82,,Rechazado
102492,Hipotecario,1285904.38,147105.64,Aprobado
102492,Consumo,1209416.72,,Aprobado
102493,Auto,1063019.0,,Aprobado
102493,Auto,1371217.96,,Aprobado
102494,Hipotecario,1204071.79,137744.11,Aprobado
102494,Auto,1241764.96,,Aprobado
102494,Hipotecario,929454.13,106328.24,Rechazado
102495,Hipotecario,448987.45,51363.53,Aprobado
102495,Auto,1448598.27,,Aprobado
102496,Consumo,1027436.62,,Aprobado
102496,Consumo,592830.75,,Aprobado
102497,Hipotecario,547506.66,62633.99,Rechazado
102498,Hipotecario,923755.36,105676.3,Aprobado
102498,Consumo,488502.29,,Aprobado
102499,Auto,43973.01,,Aprobado
102499,Auto,768297.64,,Aprobado
102500,Consumo,1355673.82,,Rechazado
102500,Auto,427962.07,,Rechazado
102501,Consumo,885299.69,,Aprobado
102501,Consumo,139448.71,,Cancelado
102501,Consumo,975437.25,,Aprobado
102502,Consumo,368203.6,,Aprobado
102502,Auto,895889.2,,Aprobado
102502,Consumo,211487.82,,Rechazado
102503,Auto,127113.02,,Aprobado
102503,Hipotecario,1121986.76,128353.7,Aprobado
102503,Auto,239867.5,,Aprobado
102504,Consumo,1195510.48,,Aprobado
102504,Auto,837844.81,,Aprobado
102504,Consumo,485198.97,,Aprobado
102505,Hipotecario,965294.29,110428.3,Aprobado
102505,Auto,1171839.16,,Cancelado
102505,Consumo,1215725.51,,Aprobado
102506,Auto,178875.62,,Rechazado
102506,Consumo,881434.03,,Rechazado
102507,Auto,761789.33,,Aprobado
102507,Auto,630989.19,,Rechazado
102507,Consumo,1479768.04,,Rechazado
102508,Hipotecario,767767.63,87831.53,Aprobado
102508,Auto,403539.72,,Aprobado
102509,Auto,210591.38,,Aprobado
102509,Auto,1053782.66,,Aprobado
102509,Hipotecario,912493.04,104387.91,Aprobado
102510,Hipotecario,1206180.19,137985.3,Rechazado
102511,Hipotecario,1418055.65,162223.56,Aprobado
102512,Consumo,1405837.93,,Aprobado
102512,Hipotecario,1485927.53,169988.0,Aprobado
102513,Hipotecario,734595.69,84036.71,Cancelado
102513,Auto,762266.08,,Aprobado
102513,Hipotecario,695974.78,79618.53,Aprobado
102514,Auto,296602.27,,Aprobado
102514,Hipotecario,1213814.93,138858.71,Aprobado
102515,Hipotecario,329570.68,37702.42,Aprobado
102515,Consumo,1130008.47,,Aprobado
102515,Auto,255890.27,,Aprobado
102516,Auto,1369668.01,,Rechazado
102516,Auto,1261672.35,,Aprobado
102517,Consumo,1081393.76,,Aprobado
102517,Hipotecario,1063849.56,121702.88,Rechazado
102518,Consumo,1415027.93,,Aprobado
102518,Hipotecario,1259153.82,144045.41,Aprobado
102518,Hipotecario,745588.1,85294.22,Rechazado
102519,Hipotecario,1264644.33,144673.52,Aprobado
102519,Consumo,1062723.32,,Aprobado
102519,Auto,541304.33,,Aprobado
102520,Hipotecario,490604.65,56124.48,Aprobado
102520,Auto,1326434.85,,Rechazado
102520,Consumo,1174508.54,,Aprobado
102521,Hipotecario,1189409.01,136066.71,Aprobado
102522,Hipotecario,1415965.77,161984.48,Aprobado
102523,Hipotecario,667220.43,76329.07,Aprobado
102523,Hipotecario,873743.9,99955.06,Aprobado
102523,Hipotecario,44465.58,5086.8,Aprobado
102524,Auto,1416292.15,,Cancelado
102524,Hipotecario,1224339.42,140062.7,Rechazado
102524,Consumo,256478.84,,Aprobado
102525,Auto,150095.18,,Aprobado
102525,Auto,311935.47,,Aprobado
102526,Auto,1372809.07,,Aprobado
102526,Hipotecario,1288915.12,147450.06,Aprobado
102527,Auto,876935.06,,Aprobado
102527,Auto,1432182.24,,Rechazado
102527,Hipotecario,918358.52,105058.91,Aprobado
102528,Hipotecario,133797.07,15306.2,Aprobado
102528,Hipotecario,530912.25,60735.61,Aprobado
102528,Auto,1336483.82,,Aprobado
102529,Auto,1339640.47,,Aprobado
102530,Consumo,217843.9,,Aprobado
102530,Hipotecario,915539.0,104736.36,Aprobado
102531,Auto,1038024.15,,Aprobado
102531,Hipotecario,142573.62,16310.22,Aprobado
102531,Auto,395455.99,,Aprobado
102532,Hipotecario,1132456.86,129551.46,Aprobado
102532,Hipotecario,1148906.48,131433.27,Cancelado
102532,Consumo,417554.47,,Aprobado
102533,Hipotecario,193757.71,22165.61,Aprobado
102533,Hipotecario,443280.45,50710.66,Aprobado
102533,Hipotecario,133876.31,15315.26,Aprobado
102534,Hipotecario,493449.31,56449.9,Aprobado
102535,Consumo,1018146.13,,Cancelado
102535,Auto,252813.73,,Aprobado
102536,Consumo,297506.68,,Aprobado
102536,Hipotecario,121714.38,13923.95,Aprobado
102536,Auto,668335.23,,Rechazado
102537,Consumo,629109.02,,Cancelado
102538,Auto,588417.1,,Rechazado
102539,Auto,132366.46,,Aprobado
102539,Consumo,1344508.67,,Aprobado
102539,Consumo,1066321.36,,Aprobado
102540,Consumo,867236.23,,Aprobado
102540,Auto,756691.0,,Aprobado
102541,Hipotecario,352671.41,40345.11,Rechazado
102541,Hipotecario,857859.33,98137.89,Aprobado
102542,Consumo,225944.83,,Aprobado
102542,Hipotecario,594459.75,68005.35,Aprobado
102543,Consumo,891509.38,,Aprobado
102543,Auto,546103.0,,Aprobado
102544,Consumo,1187539.33,,Cancelado
102544,Hipotecario,619094.3,70823.51,Aprobado
102545,Auto,1104260.24,,Aprobado
102545,Auto,244957.05,,Cancelado
102546,Consumo,1074298.55,,Aprobado
102547,Consumo,512703.28,,Cancelado
102547,Hipotecario,359389.27,41113.62,Aprobado
102547,Hipotecario,470767.48,53855.13,Aprobado
102548,Hipotecario,1384329.28,158365.31,Aprobado
102548,Hipotecario,761981.14,87169.56,Aprobado
102549,Hipotecario,661019.49,75619.69,Aprobado
102549,Consumo,345368.29,,Aprobado
102549,Auto,980919.29,,Cancelado
102550,Auto,1255193.35,,Aprobado
102550,Hipotecario,1293056.18,147923.79,Aprobado
102550,Auto,114271.3,,Aprobado
102551,Auto,339252.28,,Rechazado
102551,Hipotecario,999530.13,114344.83,Aprobado
102552,Consumo,1427990.22,,Aprobado
102552,Consumo,37092.22,,Rechazado
102553,Hipotecario,377544.12,43190.51,Aprobado
102554,Auto,1286646.41,,Rechazado
102555,Auto,1148964.48,,Aprobado
102555,Hipotecario,540824.24,61869.53,Aprobado
102556,Auto,864683.49,,Aprobado
102557,Hipotecario,800944.64,91626.93,Cancelado
102557,Hipotecario,958986.25,109706.67,Aprobado
102558,Auto,1126216.8,,Rechazado
102558,Consumo,1234102.93,,Cancelado
102559,Consumo,279211.57,,Aprobado
102560,Hipotecario,941708.52,107730.12,Aprobado
102560,Hipotecario,894884.12,102373.48,Aprobado
102560,Consumo,1407111.55,,Aprobado
102561,Auto,1483690.99,,Rechazado
102561,Auto,250017.31,,Rechazado
102561,Hipotecario,1206253.98,137993.75,Aprobado
102562,Hipotecario,734137.5,83984.29,Aprobado
102563,Auto,1289815.24,,Rechazado
102564,Auto,303279.31,,Aprobado
102564,Consumo,1488711.99,,Aprobado
102565,Auto,427260.3,,Aprobado
102565,Auto,1440050.69,,Rechazado
102566,Auto,182631.91,,Aprobado
102566,Hipotecario,118017.61,13501.05,Rechazado
102566,Auto,235335.98,,Aprobado
102567,Auto,1470685.61,,Aprobado
102567,Auto,1312144.08,,Aprobado
102567,Consumo,1003867.66,,Rechazado
102568,Consumo,350396.39,,Rechazado
102568,Auto,204646.9,,Aprobado
102569,Hipotecario,920447.61,105297.9,Aprobado
102569,Consumo,786623.22,,Aprobado
102570,Consumo,987107.06,,Aprobado
102570,Auto,417432.22,,Aprobado
102571,Consumo,1342778.17,,Aprobado
102571,Auto,572559.55,,Aprobado
102571,Auto,1287159.29,,Aprobado
102572,Auto,69108.75,,Aprobado
102572,Auto,1127224.53,,Rechazado
102572,Auto,713224.41,,Aprobado
102573,Auto,1028643.94,,Aprobado
102573,Hipotecario,399900.47,45748.05,Aprobado
102574,Auto,579009.21,,Aprobado
102575,Auto,1365320.1,,Aprobado
102576,Hipotecario,591278.87,67641.47,Aprobado
102577,Consumo,321993.23,,Aprobado
102577,Auto,696381.74,,Aprobado
102578,Hipotecario,1283987.92,146886.4,Aprobado
102578,Consumo,1483794.29,,Aprobado
102579,Hipotecario,184053.77,21055.49,Aprobado
102579,Consumo,78328.34,,Aprobado
102580,Consumo,1052775.44,,Rechazado
102580,Hipotecario,559652.9,64023.5,Rechazado
102580,Hipotecario,875375.98,100141.77,Aprobado
102581,Consumo,963171.63,,Cancelado
102581,Hipotecario,1335027.21,152725.22,Rechazado
102581,Hipotecario,546410.4,62508.58,Aprobado
102582,Auto,747997.85,,Rechazado
102582,Consumo,245505.55,,Aprobado
102582,Consumo,535368.63,,Aprobado
102583,Hipotecario,1428074.14,163369.66,Aprobado
102584,Consumo,366420.62,,Aprobado
102585,Auto,25632.08,,Aprobado
102585,Auto,449967.78,,Rechazado
102585,Consumo,444570.66,,Aprobado
102586,Hipotecario,112764.21,12900.07,Aprobado
102587,Hipotecario,1093707.3,125118.57,Aprobado
102587,Hipotecario,1452772.09,166195.07,Aprobado
102588,Auto,647131.19,,Aprobado
102588,Auto,68101.26,,Rechazado
102588,Consumo,398465.24,,Aprobado
102589,Auto,263724.05,,Aprobado
102589,Auto,359158.83,,Rechazado
102589,Consumo,120207.77,,Aprobado
102590,Hipotecario,820010.92,93808.09,Aprobado
102590,Consumo,1134756.1,,Cancelado
102590,Hipotecario,451214.7,51618.32,Aprobado
102591,Auto,1478915.38,,Aprobado
102592,Consumo,976031.49,,Aprobado
102592,Consumo,1388205.61,,Aprobado
102593,Consumo,455971.3,,Aprobado
102593,Consumo,639949.48,,Rechazado
102593,Hipotecario,530877.93,60731.68,Rechazado
102594,Auto,56188.23,,Aprobado
102595,Auto,1161805.51,,Aprobado
102595,Auto,946861.04,,Aprobado
102595,Auto,1174073.01,,Rechazado
102596,Consumo,779566.59,,Aprobado
102596,Auto,897679.61,,Aprobado
102596,Hipotecario,960013.64,109824.2,Aprobado
102597,Consumo,559733.9,,Aprobado
102597,Hipotecario,1430271.83,163621.07,Aprobado
102597,Auto,751919.92,,Rechazado
102598,Hipotecario,1292755.69,147889.42,Aprobado
102598,Consumo,1210662.72,,Aprobado
102599,Auto,872168.22,,Aprobado
102599,Hipotecario,1054479.77,120630.99,Aprobado
102600,Auto,62712.73,,Cancelado
102601,Auto,741189.44,,Aprobado
102602,Auto,1173301.01,,Rechazado
102602,Consumo,297709.35,,Aprobado
102602,Consumo,390744.87,,Cancelado
102603,Hipotecario,1462979.89,167362.83,Aprobado
102603,Auto,1058742.24,,Aprobado
102604,Consumo,47417.86,,Rechazado
102605,Hipotecario,1084489.39,124064.05,Aprobado
102606,Consumo,393419.89,,Aprobado
102607,Auto,1193246.99,,Rechazado
102607,Hipotecario,1034223.3,118313.68,Cancelado
102608,Consumo,395347.7,,Aprobado
102608,Auto,260803.56,,Cancelado
102608,Consumo,872737.16,,Aprobado
102609,Auto,300073.0,,Aprobado
102609,Hipotecario,1464430.63,167528.79,Aprobado
102609,Consumo,967823.33,,Aprobado
102610,Auto,697812.72,,Aprobado
102611,Consumo,185239.14,,Aprobado
102611,Auto,1332895.09,,Aprobado
102611,Auto,548547.46,,Aprobado
102612,Consumo,302567.35,,Rechazado
102613,Hipotecario,408975.29,46786.19,Aprobado
102613,Consumo,85845.4,,Rechazado
102614,Hipotecario,1383131.18,158228.25,Aprobado
102614,Auto,1038016.51,,Cancelado
102614,Hipotecario,32899.47,3763.65,Rechazado
102615,Consumo,36311.3,,Aprobado
102615,Hipotecario,1352649.7,154741.21,Cancelado
102616,Consumo,639134.91,,Aprobado
102616,Auto,109682.18,,Aprobado
102617,Hipotecario,103667.93,11859.46,Aprobado
102617,Consumo,1419642.89,,Cancelado
102618,Hipotecario,92174.95,10544.68,Aprobado
102619,Hipotecario,660982.85,75615.5,Aprobado
102620,Auto,1276977.82,,Aprobado
102620,Consumo,536644.08,,Aprobado
102621,Hipotecario,405254.52,46360.54,Aprobado
102621,Consumo,1458652.84,,Aprobado
102622,Consumo,366592.48,,Aprobado
102622,Consumo,732694.85,,Rechazado
102622,Consumo,1128355.97,,Rechazado
102623,Hipotecario,625857.69,71597.23,Cancelado
102623,Hipotecario,1106426.24,126573.59,Rechazado
102624,Auto,1194214.76,,Cancelado
102624,Auto,1327514.7,,Aprobado
102624,Hipotecario,301493.08,34490.38,Aprobado
102625,Hipotecario,387701.05,44352.45,Aprobado
102626,Consumo,298909.13,,Aprobado
102626,Consumo,86167.34,,Aprobado
102626,Hipotecario,1401001.77,160272.62,Aprobado
102627,Auto,973019.89,,Cancelado
102628,Hipotecario,838691.51,95945.12,Aprobado
102629,Auto,1222361.82,,Aprobado
102629,Auto,306178.08,,Aprobado
102629,Consumo,1449612.17,,Aprobado
102630,Consumo,163145.7,,Cancelado
102630,Auto,1063078.87,,Aprobado
102631,Hipotecario,495342.21,56666.45,Aprobado
102632,Consumo,694622.6,,Cancelado
102633,Consumo,633479.59,,Aprobado
102633,Auto,587561.04,,Aprobado
102633,Auto,459668.86,,Aprobado
102634,Consumo,406819.94,,Aprobado
102635,Consumo,1431480.44,,Aprobado
102635,Hipotecario,975736.74,111622.9,Aprobado
102635,Auto,681668.65,,Cancelado
102636,Consumo,1088158.06,,Aprobado
102636,Auto,861192.45,,Aprobado
102636,Consumo,505915.31,,Aprobado
102637,Consumo,238840.9,,Aprobado
102637,Consumo,1463160.5,,Cancelado
102638,Hipotecario,835892.89,95624.96,Aprobado
102638,Hipotecario,1356139.3,155140.41,Aprobado
102639,Consumo,525443.17,,Aprobado
102640,Consumo,666747.7,,Rechazado
102640,Hipotecario,1439057.49,164626.14,Rechazado
102640,Auto,666466.39,,Aprobado
102641,Auto,578488.15,,Aprobado
102641,Consumo,67432.1,,Aprobado
102641,Hipotecario,1236112.26,141409.49,Aprobado
102642,Hipotecario,1449580.3,165829.93,Aprobado
102642,Consumo,1306364.28,,Aprobado
102642,Auto,1160215.04,,Aprobado
102643,Auto,46958.34,,Aprobado
102643,Auto,1289333.59,,Aprobado
102643,Auto,44968.64,,Aprobado
102644,Consumo,1174805.49,,Rechazado
102644,Hipotecario,451717.27,51675.82,Aprobado
102645,Consumo,1054348.88,,Rechazado
102646,Auto,1166352.84,,Cancelado
102647,Hipotecario,329884.97,37738.37,Rechazado
102647,Auto,1111534.47,,Rechazado
102647,Hipotecario,138768.31,15874.9,Aprobado
102648,Consumo,863894.67,,Aprobado
102648,Consumo,611313.18,,Rechazado
102648,Auto,1123661.28,,Aprobado
102649,Auto,71858.24,,Aprobado
102649,Consumo,140155.68,,Aprobado
102649,Hipotecario,307005.15,35120.95,Aprobado
102650,Auto,436070.85,,Rechazado
102650,Consumo,1284183.05,,Aprobado
102651,Consumo,859078.2,,Rechazado
102652,Auto,250456.13,,Aprobado
102652,Auto,161197.96,,Aprobado
102652,Consumo,459417.02,,Aprobado
102653,Hipotecario,414222.26,47386.44,Rechazado
102654,Hipotecario,706241.95,80793.08,Cancelado
102654,Auto,1499558.45,,Aprobado
102654,Auto,544449.57,,Aprobado
102655,Auto,1240614.05,,Aprobado
102655,Auto,918110.1,,Aprobado
102655,Auto,524542.74,,Aprobado
102656,Hipotecario,78936.22,9030.19,Cancelado
102656,Consumo,35992.19,,Rechazado
102656,Consumo,1452627.97,,Aprobado
102657,Consumo,160682.35,,Aprobado
102657,Consumo,648108.19,,Aprobado
102658,Hipotecario,313362.33,35848.21,Aprobado
102659,Consumo,1147196.42,,Rechazado
102659,Hipotecario,1174393.54,134348.96,Rechazado
102660,Consumo,34915.62,,Aprobado
102660,Consumo,1461109.95,,Aprobado
102661,Hipotecario,1348871.54,154308.99,Aprobado
102661,Hipotecario,1484411.91,169814.62,Rechazado
102661,Hipotecario,579581.88,66303.35,Aprobado
102662,Hipotecario,554961.08,63486.76,Rechazado
102663,Auto,89939.02,,Aprobado
102663,Auto,1405590.41,,Rechazado
102663,Hipotecario,1268427.37,145106.29,Rechazado
102664,Consumo,934431.93,,Aprobado
102664,Hipotecario,1487009.41,170111.77,Aprobado
102664,Hipotecario,489649.4,56015.2,Aprobado
102665,Consumo,331744.26,,Cancelado
102665,Consumo,821827.05,,Aprobado
102666,Hipotecario,1343394.68,153682.45,Aprobado
102666,Consumo,1291063.07,,Aprobado
102667,Hipotecario,1001836.5,114608.68,Aprobado
102667,Hipotecario,992745.97,113568.73,Aprobado
102668,Hipotecario,540781.24,61864.61,Aprobado
102668,Consumo,1162860.9,,Aprobado
102669,Hipotecario,443302.12,50713.13,Aprobado
102669,Hipotecario,276323.68,31611.04,Aprobado
102670,Auto,607153.53,,Aprobado
102670,Hipotecario,641922.01,73434.97,Cancelado
102671,Consumo,204429.33,,Rechazado
102671,Auto,241210.18,,Rechazado
102672,Hipotecario,33692.5,3854.37,Aprobado
102673,Consumo,46109.55,,Aprobado
102673,Hipotecario,1373333.17,157107.37,Aprobado
102674,Consumo,937720.48,,Rechazado
102674,Auto,536722.31,,Cancelado
102675,Auto,357589.49,,Aprobado
102676,Consumo,294979.57,,Aprobado
102676,Consumo,1176506.08,,Aprobado
102676,Consumo,683168.51,,Aprobado
102677,Consumo,266285.59,,Aprobado
102677,Hipotecario,555395.74,63536.49,Aprobado
102678,Consumo,1319710.91,,Cancelado
102679,Hipotecario,412752.52,47218.3,Aprobado
102679,Consumo,1067588.09,,Aprobado
102680,Hipotecario,1385677.93,158519.59,Aprobado
102680,Hipotecario,894539.14,102334.01,Cancelado
102680,Hipotecario,580528.36,66411.62,Aprobado
102681,Auto,919605.24,,Rechazado
102681,Auto,564283.22,,Aprobado
102682,Hipotecario,919237.27,105159.44,Aprobado
102682,Hipotecario,594359.96,67993.94,Aprobado
102683,Hipotecario,1024665.71,117220.31,Aprobado
102684,Auto,27554.24,,Aprobado
102685,Hipotecario,667771.51,76392.12,Rechazado
102685,Auto,1482957.35,,Cancelado
102686,Auto,1059531.85,,Aprobado
102686,Hipotecario,1246045.57,142545.85,Aprobado
102686,Auto,138145.99,,Aprobado
102687,Hipotecario,132294.59,15134.31,Aprobado
102688,Consumo,163334.81,,Cancelado
102688,Auto,1136705.38,,Aprobado
102689,Hipotecario,362208.92,41436.19,Cancelado
102689,Consumo,457211.4,,Aprobado
102689,Consumo,1200500.78,,Rechazado
102690,Consumo,164584.3,,Aprobado
102690,Consumo,1450553.29,,Aprobado
102690,Hipotecario,424449.55,48556.43,Rechazado
102691,Auto,655375.5,,Aprobado
102692,Auto,343094.05,,Rechazado
102692,Auto,967758.39,,Cancelado
102693,Auto,406567.72,,Aprobado
102693,Consumo,1194369.21,,Aprobado
102694,Consumo,286472.84,,Rechazado
102694,Hipotecario,42054.07,4810.93,Aprobado
102694,Auto,1441509.44,,Rechazado
102695,Auto,1264442.54,,Aprobado
102695,Consumo,741720.47,,Aprobado
102695,Consumo,470579.79,,Aprobado
102696,Consumo,1455955.55,,Cancelado
102696,Auto,766101.55,,Aprobado
102697,Hipotecario,376090.42,43024.21,Aprobado
102698,Hipotecario,674314.04,77140.57,Aprobado
102698,Consumo,1139926.99,,Aprobado
102699,Hipotecario,112563.17,12877.07,Aprobado
102699,Hipotecario,1235493.49,141338.7,Aprobado
102700,Auto,1424534.16,,Aprobado
102700,Auto,266783.78,,Rechazado
102700,Consumo,523545.36,,Rechazado
102701,Hipotecario,409126.8,46803.53,Aprobado
102701,Auto,432791.6,,Rechazado
102701,Auto,540909.32,,Aprobado
102702,Auto,1448271.78,,Aprobado
102702,Auto,880995.31,,Rechazado
102702,Consumo,870125.16,,Cancelado
102703,Hipotecario,24016.03,2747.4,Aprobado
102703,Hipotecario,662236.93,75758.97,Cancelado
102703,Auto,499969.61,,Rechazado
102704,Consumo,1228634.07,,Cancelado
102704,Consumo,586017.04,,Aprobado
102704,Consumo,360492.79,,Cancelado
102705,Auto,160203.03,,Aprobado
102705,Consumo,455222.06,,Cancelado
102706,Auto,453295.63,,Aprobado
102706,Hipotecario,629258.08,71986.23,Aprobado
102707,Auto,330970.93,,Rechazado
102707,Auto,147721.82,,Aprobado
102708,Auto,367334.66,,Aprobado
102708,Consumo,368327.43,,Aprobado
102709,Consumo,1345302.08,,Aprobado
102709,Auto,1311772.87,,Aprobado
102710,Hipotecario,1431080.24,163713.55,Aprobado
102711,Hipotecario,533053.54,60980.57,Aprobado
102712,Hipotecario,948873.92,108549.83,Aprobado
102713,Auto,873225.46,,Aprobado
102713,Consumo,690843.61,,Aprobado
102713,Auto,581524.91,,Aprobado
102714,Auto,835929.51,,Rechazado
102715,Hipotecario,164134.74,18776.78,Rechazado
102715,Hipotecario,1113191.91,127347.58,Aprobado
102715,Auto,27806.49,,Aprobado
102716,Auto,1390587.2,,Aprobado
102716,Hipotecario,761808.81,87149.85,Rechazado
102716,Auto,734305.41,,Aprobado
102717,Consumo,90599.86,,Rechazado
102717,Consumo,1296255.09,,Cancelado
102718,Consumo,245594.58,,Aprobado
102718,Auto,940683.57,,Aprobado
102719,Auto,158097.17,,Aprobado
102719,Consumo,1461740.11,,Aprobado
102720,Hipotecario,400240.01,45786.89,Cancelado
102720,Hipotecario,1334255.21,152636.91,Rechazado
102721,Consumo,1114726.66,,Aprobado
102721,Auto,101971.54,,Aprobado
102721,Auto,594500.16,,Aprobado
102722,Hipotecario,1156940.8,132352.39,Cancelado
102722,Auto,59976.55,,Rechazado
102723,Hipotecario,1304985.88,149288.54,Cancelado
102723,Hipotecario,710998.33,81337.2,Aprobado
102723,Auto,1470846.0,,Cancelado
102724,Auto,201365.01,,Rechazado
102724,Hipotecario,55673.84,6369.01,Rechazado
102725,Hipotecario,716510.59,81967.8,Aprobado
102725,Hipotecario,286041.06,32722.69,Rechazado
102725,Auto,970933.54,,Aprobado
102726,Hipotecario,992475.49,113537.79,Aprobado
102727,Consumo,1235119.36,,Aprobado
102727,Consumo,947078.38,,Aprobado
102727,Hipotecario,1098650.53,125684.06,Aprobado
102728,Hipotecario,393582.64,45025.3,Aprobado
102729,Hipotecario,464650.46,53155.35,Aprobado
102730,Hipotecario,1336771.28,152924.74,Cancelado
102730,Auto,43470.04,,Cancelado
102730,Consumo,1484043.37,,Aprobado
102731,Hipotecario,842498.45,96380.63,Aprobado
102731,Consumo,24184.47,,Aprobado
102732,Auto,708315.84,,Aprobado
102732,Auto,523547.86,,Aprobado
102733,Consumo,1276096.19,,Aprobado
102734,Consumo,718994.61,,Aprobado
102735,Hipotecario,1253185.04,143362.59,Aprobado
102736,Hipotecario,247655.67,28331.46,Rechazado
102736,Auto,155044.26,,Aprobado
102736,Hipotecario,925108.5,105831.1,Rechazado
102737,Consumo,1395098.21,,Aprobado
102737,Auto,882192.67,,Aprobado
102737,Hipotecario,1146121.1,131114.63,Aprobado
102738,Hipotecario,717895.64,82126.24,Aprobado
102738,Auto,475351.84,,Aprobado
102739,Consumo,151339.77,,Aprobado
102740,Consumo,612641.34,,Aprobado
102740,Consumo,389469.07,,Rechazado
102740,Consumo,673379.82,,Aprobado
102741,Consumo,97668.92,,Aprobado
102741,Hipotecario,842866.74,96422.76,Rechazado
102742,Auto,1248288.15,,Rechazado
102742,Auto,23644.59,,Aprobado
102742,Consumo,365551.61,,Aprobado
102743,Auto,139176.11,,Aprobado
102744,Auto,610208.61,,Aprobado
102745,Hipotecario,259844.68,29725.86,Aprobado
102745,Consumo,1171341.7,,Aprobado
102745,Auto,1342404.57,,Aprobado
102746,Auto,85357.41,,Aprobado
102747,Auto,210412.97,,Aprobado
102747,Auto,673517.69,,Aprobado
102747,Consumo,166810.53,,Rechazado
102748,Hipotecario,282709.32,32341.55,Aprobado
102749,Consumo,527259.18,,Aprobado
102749,Consumo,518803.9,,Aprobado
102750,Consumo,573433.85,,Aprobado
102750,Auto,793669.43,,Aprobado
102751,Hipotecario,776400.45,88819.11,Aprobado
102751,Hipotecario,1384787.54,158417.73,Aprobado
102752,Auto,1430332.84,,Aprobado
102752,Hipotecario,1313179.27,150225.85,Rechazado
102753,Consumo,321608.45,,Aprobado
102753,Auto,502466.97,,Aprobado
102753,Auto,373943.04,,Aprobado
102754,Hipotecario,1251719.47,143194.93,Aprobado
102754,Auto,412629.99,,Aprobado
102755,Auto,617358.31,,Cancelado
102755,Auto,1059957.22,,Aprobado
102756,Consumo,727919.37,,Rechazado
102757,Hipotecario,626299.93,71647.82,Rechazado
102758,Consumo,902983.73,,Aprobado
102759,Auto,533354.44,,Rechazado
102759,Hipotecario,1013104.56,115897.73,Aprobado
102760,Auto,1165215.06,,Aprobado
102760,Consumo,391688.75,,Aprobado
102760,Hipotecario,145819.55,16681.55,Aprobado
102761,Auto,815372.5,,Aprobado
102762,Auto,1288272.32,,Rechazado
102762,Consumo,485633.09,,Aprobado
102763,Hipotecario,1375920.87,157403.4,Aprobado
102763,Auto,596430.03,,Aprobado
102763,Hipotecario,652681.38,74665.83,Rechazado
102764,Auto,542334.51,,Rechazado
102764,Auto,53763.11,,Aprobado
102765,Auto,677565.12,,Rechazado
102766,Consumo,282970.34,,Cancelado
102767,Hipotecario,68670.36,7855.79,Cancelado
102767,Consumo,1465941.71,,Aprobado
102767,Consumo,1181646.96,,Rechazado
102768,Auto,545705.45,,Aprobado
102768,Hipotecario,1005818.52,115064.21,Aprobado
102769,Auto,360380.4,,Aprobado
102769,Hipotecario,827443.41,94658.35,Aprobado
102770,Hipotecario,1027502.5,117544.83,Rechazado
102770,Hipotecario,1428240.06,163388.64,Rechazado
102770,Consumo,441672.05,,Cancelado
102771,Auto,668240.66,,Aprobado
102771,Hipotecario,1137445.29,130122.13,Aprobado
102771,Hipotecario,109407.34,12516.04,Aprobado
102772,Hipotecario,945641.82,108180.08,Cancelado
102773,Auto,804442.55,,Aprobado
102773,Auto,1102619.43,,Rechazado
102773,Auto,456930.95,,Aprobado
102774,Consumo,1123870.6,,Aprobado
102774,Auto,104105.19,,Aprobado
102774,Consumo,635855.62,,Aprobado
102775,Consumo,896592.72,,Aprobado
102775,Auto,413793.86,,Rechazado
102776,Auto,910522.62,,Aprobado
102777,Hipotecario,20792.03,2378.58,Aprobado
102778,Auto,540437.21,,Aprobado
102778,Consumo,909825.02,,Aprobado
102779,Hipotecario,337971.5,38663.46,Aprobado
102779,Hipotecario,917928.31,105009.7,Aprobado
102780,Auto,754928.33,,Aprobado
102780,Hipotecario,1124305.45,128618.95,Cancelado
102781,Hipotecario,47526.03,5436.91,Aprobado
102781,Hipotecario,1252133.43,143242.29,Aprobado
102782,Auto,670749.51,,Aprobado
102782,Auto,1007027.61,,Aprobado
102782,Hipotecario,1318501.88,150834.75,Aprobado
102783,Auto,311829.42,,Aprobado
102783,Auto,907113.42,,Aprobado
102783,Consumo,596213.87,,Rechazado
102784,Hipotecario,523432.7,59879.96,Rechazado
102785,Hipotecario,777331.58,88925.63,Cancelado
102786,Consumo,1133256.1,,Aprobado
102787,Hipotecario,493732.43,56482.29,Aprobado
102787,Auto,146152.92,,Rechazado
102787,Auto,463692.27,,Aprobado
102788,Hipotecario,870646.37,99600.71,Aprobado
102788,Hipotecario,1185694.9,135641.82,Aprobado
